page,issue_candidate,score,matched_patterns,review_text
64,seller_service,1,"khong tra loi","Chất lượng sản phẩm: tệ Đúng với mô tả: đúng Dây sạc lỗi không thể sạc. Tôi có mua dây sạc nhưng chưa hề sử dụng kể từ khi mua. Tôi có báo lại với shop nhưng shop trả lời qua loa đại khái ,xem không trả lời ko hỗ tợ bảo hành cho tôi. Shop làm ăn rất vớ vẩn. Dây cáp sạc nhanh UGREEN MFi USB C sang MFi thích hợp cho iPhone 12 13 14 Pro Max/ iPad mini 6/ iPad Gen 9 1 1 2 62 63 64 65 66 DỊCH VỤ KHÁCH HÀNG Trung Tâm Trợ Giúp Shopee Shopee Blog Shopee Mall Hướng Dẫn Mua Hàng/Đặt Hàng Hướng Dẫn Bán Hàng Ví ShopeePay Shopee Xu Đơn Hàng Trả Hàng/Hoàn Tiền Liên Hệ Shopee Chính Sách Bảo Hành SHOPEE VIỆT NAM Về Shopee Tuyển Dụng Điều Khoản Shopee Chính Sách Bảo Mật Shopee Mall Kênh Người Bán Flash Sale Tiếp Thị Liên Kết Liên Hệ Truyền Thông THANH TOÁN ĐƠN VỊ VẬN CHUYỂN THEO DÕI SHOPEE Facebook Instagram LinkedIn TẢI ỨNG DỤNG SHOPEE © 2026 Shopee. Tất cả các quyền được bảo lưu. Quốc gia & Khu vực: Argentina Singapore Indonesia Thái Lan Malaysia Việt Nam Philippines Brazil México Đài Loan CHÍNH SÁCH BẢO MẬT QUY CHẾ HOẠT ĐỘNG CHÍNH SÁCH VẬN CHUYỂN CHÍNH SÁCH TRẢ HÀNG VÀ HOÀN TIỀN Công ty TNHH Shopee Địa chỉ: Tầng 4-5-6, Tòa nhà Capital Place, số 29 đường Liễu Giai, Phường Ngọc Hà, Thành phố Hà Nội, Việt Nam Chăm sóc khách hàng: Gọi tổng đài Shopee (miễn phí) hoặc Trò chuyện với Shopee ngay trên Trung tâm trợ giúp Chịu Trách Nhiệm Quản Lý Nội Dung: Nguyễn Bùi Anh Tuấn Mã số doanh nghiệp: 0106773786 do Sở Kế hoạch và Đầu tư TP Hà Nội cấp lần đầu ngày 10/02/2015 © 2015 - Bản quyền thuộc về Công ty TNHH Shopee 2"
65,wrong_missing_item,2,"giao thieu; thieu hang","Giao thiếu hàng Bút cảm ứng Apple Pencil UGREEN từ tính không dây thích hợp cho iPad Pro/ Mini 6/ 9"
65,wrong_missing_item,2,"giao thieu; shop giao thieu","Shop giao thiếu quà tặng như trong mô tả. Hơi thất vọng. Không đúng như trong mô tả có 2 quà tặng 0:15 UGREEN HiTune Max5c Tai nghe loại bỏ tiếng ồn chủ động Hybrid 43dB Khử tiếng ồn chủ động Hi-Res LDAC 75H Tai nghe nhét tai âm thanh không gian 1 tracyphan0109"
65,wrong_missing_item,2,"giao thieu; shop giao thieu","Shop giao thiếu quà tặng như trong mô tả. Hơi thất vọng. Không đúng như trong mô tả có 2 quà tặng 0:05 （Black Color）Giá đỡ điện thoại để bàn UGREEN thiết kế tiện lợi chất lượng cao（Black Color）"
65,wrong_missing_item,2,"giao thieu; shop giao thieu","Shop giao thiếu quà tặng như trong mô tả. Hơi thất vọng. Không đúng như trong mô tả có 2 quà tặng 0:12 Ugreen Dụng Cụ Cố Định Dây Cáp 14cm Cho Chuột Tai Nghe HDMI Aux USB"
66,seller_service,1,"khong tra loi","Đúng với mô tả: không Mình mang theo suốt bên mình mà báo là cách đó mấy km, định vị quá tệ. Nhắn tin thì shop không trả lời. Tại mình tháo ra bỏ hộp rồi chứ không là trả hàng hoàn tiền rồi. 0:04 Ugreen Thẻ Thông Minh Định Vị Thông Minh Chống Mất Bluetooth5.0 Finder Airtag Theo Dõi Finder Định Vị Cho iPhone / iPad / Mac 7 hotmom73"
68,seller_service,1,"thai do","Sạc bị lỗi cổng USB C, có liên hệ người bán, nhưng bị cố tình làm khó hết lần này đến lần khác. Trả lời thì ngô nghê, bắt phải bỏ sản phẩm vào nước thì mới đền bù cho 1 voucher tương đương 50% giá trị của sản phẩm, trong khi mình chỉ cần bảo hành sản phẩm. Đổi và trả sản phẩm lỗi lại cho người bán. Nói chung dịch vụ quá kém, mình mua không biết bao nhiêu sản phẩm của Ugreen, từ cáp, sạc dự phòng, sạc các loại, nhưng với thái độ và cách hỗ trợ này thì chắc chẳng bao giờ mua thêm một sản phẩm nào nữa. Cũng như sẽ chia sẻ về dịch vụ của Ugreen cho bạn bè, cộng đồng để tránh trường hợp gặp phải như mình. Quá thất vọng. 0:28 Bộ sạc USB C UGREEN 30W Nexode GaN PPS Khối sạc tường nhanh gọn Bộ chuyển đổi nguồn USB-C cho iPhone 16 Pro Max / 15 / 14 / 13 Galaxy S25 S24 Ultra / S23 (Đen) 16 ducnp"
69,seller_service,1,"khong tra loi","Chất lượng sản phẩm: không đúng mô tả Tính năng nổi bật: :))) shop gq vấn đề cực kì tệ Sản phẩm ở nước ngoài nhưng không có 1 cái bọc chống sốc hay lót gì chỉ có bọc hàng trong túi bóng rồi vận chuyển đi dẫn đến hộp bị móp các góc cả trên dưới, hộp bị rách một chút không đáng kể có thể bỏ qua được. Tai nghe thì bị lỗi ở bên trong màng loa không kiểm tra kĩ thì không nhận ra vì nó ở bên trong màng loa, mà rõ nhất khi đeo tai nghe vào bên nào bị lỗi thì nó sẽ có tiếng xè nhẹ, bên không lỗi cảm giác kín tai hơn bít tai hơn bên bị lỗi (của mình lỗi bên phải) khi dùng app chuyển sang bass mode thì bên tai bị lỗi sẽ nghe rõ tiếng bass đập rè pin test thì có anc dùng hơn 1 ngày là hết còn không anc thì 2 ngày mới hết giảm 1 nửa như sản phẩm nói Nhắn tin cho shop thì mãi không trả lời nhắn lên live của nhãn hàng thì họ cam kết sản phẩm bảo hành 18 tháng lỗi thì đổi trả nhưng khi nhắn tin cho shop thì họ lại không làm thế muốn tặng voucher cho lần hàng mua tiếp theo nhưng mình không chịu. Cuối cùng họ yêu cầu mình trả hàng với lý do là ĐỔI Ý, cung cấp ảnh và video thì họ gần như không ngó tới. Mình trước mua sạc bên này đợt trước tốt bao nhiêu thì tới lần này tệ bấy nhiêu. Sẽ không còn lần nào mua ở đây nữa đâu ạ"
69,seller_service,1,"khong tra loi","Đúng với mô tả: không đúng Sản phẩm ở nước ngoài nhưng không có 1 cái bọc chống sốc hay lót gì chỉ có bọc hàng trong túi bóng rồi vận chuyển đi dẫn đến hộp bị móp các góc cả trên dưới, hộp bị rách một chút không đáng kể có thể bỏ qua được. Tai nghe thì bị lỗi ở bên trong màng loa không kiểm tra kĩ thì không nhận ra vì nó ở bên trong màng loa, mà rõ nhất khi đeo tai nghe vào bên nào bị lỗi thì nó sẽ có tiếng xè nhẹ, bên không lỗi cảm giác kín tai hơn bít tai hơn bên bị lỗi (của mình lỗi bên phải) khi dùng app chuyển sang bass mode thì bên tai bị lỗi sẽ nghe rõ tiếng bass đập rè pin test thì có anc dùng hơn 1 ngày là hết còn không anc thì 2 ngày mới hết giảm 1 nửa như sản phẩm nói Nhắn tin cho shop thì mãi không trả lời nhắn lên live của nhãn hàng thì họ cam kết sản phẩm bảo hành 18 tháng lỗi thì đổi trả nhưng khi nhắn tin cho shop thì họ lại không làm thế muốn tặng voucher cho lần hàng mua tiếp theo nhưng mình không chịu. Cuối cùng họ yêu cầu mình trả hàng với lý do là ĐỔI Ý, cung cấp ảnh và video thì họ gần như không ngó tới. Mình trước mua sạc bên này đợt trước tốt bao nhiêu thì tới lần này tệ bấy nhiêu. Sẽ không còn lần nào mua ở đây nữa đâu ạ Ugreen Dụng Cụ Cố Định Dây Cáp 14cm Cho Chuột Tai Nghe HDMI Aux USB"
70,packaging,1,"khong chong soc","Chất lượng sản phẩm: khá tốt Đúng với mô tả: đúng sản phẩm thì không có vấn đề gì cả, nhưng đánh giá 1 sao là vì cách đóng gói của shop cực kì cẩu thả, đóng gói cho có mấy ngày trước mua cục pin dự phòng 20000mAh cũng đóng mỗi cái túi mỏng dính, không chống sốc, hàng tới nơi cái túi đó cũng rách trầy cả hộp luôn (nhưng may lúc đó không mưa) giờ đặt thêm giá đỡ thì lúc hàng nhận thì thấy ai đó đã khui ra từ trước rồi, còn dính cả nước mưa nữa nói chung là hai lần trải nghiệm mua hàng xứng đáng cho âm sao, gửi ý kiến phản hồi thì shop không hề quan tâm.. 0:21 UGREEN MỚI Hút Giá Đỡ Điện Thoại Từ Tính Có Thể Gập Lại Và Xoay Chắc Chắn Cho iPhone 13 14 15 Pro Max 1 1 2 68 69 70 71 72 DỊCH VỤ KHÁCH HÀNG Trung Tâm Trợ Giúp Shopee Shopee Blog Shopee Mall Hướng Dẫn Mua Hàng/Đặt Hàng Hướng Dẫn Bán Hàng Ví ShopeePay Shopee Xu Đơn Hàng Trả Hàng/Hoàn Tiền Liên Hệ Shopee Chính Sách Bảo Hành SHOPEE VIỆT NAM Về Shopee Tuyển Dụng Điều Khoản Shopee Chính Sách Bảo Mật Shopee Mall Kênh Người Bán Flash Sale Tiếp Thị Liên Kết Liên Hệ Truyền Thông THANH TOÁN ĐƠN VỊ VẬN CHUYỂN THEO DÕI SHOPEE Facebook Instagram LinkedIn TẢI ỨNG DỤNG SHOPEE © 2026 Shopee. Tất cả các quyền được bảo lưu. Quốc gia & Khu vực: Argentina Singapore Indonesia Thái Lan Malaysia Việt Nam Philippines Brazil México Đài Loan CHÍNH SÁCH BẢO MẬT QUY CHẾ HOẠT ĐỘNG CHÍNH SÁCH VẬN CHUYỂN CHÍNH SÁCH TRẢ HÀNG VÀ HOÀN TIỀN Công ty TNHH Shopee Địa chỉ: Tầng 4-5-6, Tòa nhà Capital Place, số 29 đường Liễu Giai, Phường Ngọc Hà, Thành phố Hà Nội, Việt Nam Chăm sóc khách hàng: Gọi tổng đài Shopee (miễn phí) hoặc Trò chuyện với Shopee ngay trên Trung tâm trợ giúp Chịu Trách Nhiệm Quản Lý Nội Dung: Nguyễn Bùi Anh Tuấn Mã số doanh nghiệp: 0106773786 do Sở Kế hoạch và Đầu tư TP Hà Nội cấp lần đầu ngày 10/02/2015 © 2015 - Bản quyền thuộc về Công ty TNHH Shopee 2"
72,seller_service,1,"thai do","Sản phẩm có vẻ không tương thích với win 11pro. Đánh giá 1 sao vì thái độ phục vụ của nhãn hàng mặc dù bạn live của nhãn hàng đã nt yêu cầu hỗ trợ Bộ chuyển đổi WiFi UGREEN AC650 / AC900 5G & 2.4G WiFi USB Ethernet cho PC Laptop Máy tính để bàn Windows Linux Ăng-ten WiFi Dongle Card mạng"
74,shipping_delivery,1,"giao lau","Giao lâu, sản phẩm đẹp, chất lượng tốt, màu đẹp Sao kêu có 3 đầu bút mà có 2 thôi ? Cái còn lại đâu 0:08 Bút cảm ứng Apple Pencil UGREEN từ tính không dây thích hợp cho iPad Pro/ Mini 6/ 9"
75,seller_service,2,"khong tra loi; thai do","Tính năng nổi bật: hỏng Chất lượng âm thanh bình thường, không có gì đặc sắc. Mua ở mức giá cao so với chủng loại của sản phầm khác nhưng dùng được 1 tuần tự tịt mất tai phải. Liên hệ shop để bảo hành, không trả lời. Mua nhiều sản phẩm của Ugreen nhưng đây là lần đầu tiên thất vọng về sản phẩm cũng như thái độ phục vụ. Dở, không nên mua. 0:24 Tai nghe tai mở UGREEN FitBuds Tai nghe nhét tai thể thao Tai nghe thể thao 28H Giờ chơi|Chống nước IPX5| Bluetooth 6.0 6 nhqunhl149"
76,seller_service,2,"khong ho tro; thai do","Hàng đểu kém chất lượng , trả hàng hoàn tiền thì không đồng ý, thái độ nhân viên trả lời giọng cãi tay đôi không hỗ trợ , nói chung quá thất vọng , dịch vụ 1 điểm , sản phẩm 1 điểm. Tẩy chay . 0:24 Ugreen 4K60hz 6-IN-1USB-C Trạm Docking đa chức năng USB3.2 Gen2 10Gbps cho iPad Air M2 11 ""13 '' 2024 MacBook Pro M3 M2 M1 M4 MacBook Air M3 M2 M1 M4 HDMI + 2xUSB-A 3.2 + 2xUSB-C 2 ek854s6753"
76,seller_service,1,"khong ho tro","Hàng hư hỏng, shop chặn khách hàng không hỗ trợ Ugreen Thẻ Thông Minh Định Vị Thông Minh Chống Mất Bluetooth5.0 Finder Airtag Theo Dõi Finder Định Vị Cho iPhone / iPad / Mac 2 m*****_"
77,price_value,1,"phi tien","Phí tiền dán 2 miếng đều tệ Miếng dán bảo vệ màn hình UGREEN 2Pack cho Apple Watch Series 9 8 7 44mm / Series SE 6 5 4 44mm, Độ phân giải cao, Không bong bóng, Phim TPU linh hoạt trong suốt, Lắp đặt dễ dàng, cho iWatch 44 / 40mm"
77,shipping_delivery,1,"giao qua lau","Giao quá lâu Bộ sạc USB C UGREEN 30W Nexode GaN PPS Khối sạc tường nhanh gọn Bộ chuyển đổi nguồn USB-C cho iPhone 16 Pro Max / 15 / 14 / 13 Galaxy S25 S24 Ultra / S23 (Đen)"
78,price_value,1,"khong xung","Mất sóng liên tục Không xứng đáng đồng tiền. Đung bao gio mua Ugreen Thẻ Thông Minh Định Vị Thông Minh Chống Mất Bluetooth5.0 Finder Airtag Theo Dõi Finder Định Vị Cho iPhone / iPad / Mac 2 v44dd1owsnn4unxl5c89_9ia6daz"
78,price_value,1,"khong xung","Mất sóng liên tục Không xứng đáng đồng tiền. Đung bao gio mua Ugreen Finder Security SmartTrack Link SmartTag với Apple Find My Key Bluetooth Tracker cho Earbud Hành lý MFi Phone Finder IOS 2 buyer.vn"
78,price_value,2,"phi tien; mua phi","Miếng dán bằng nilon dẻo, khó dán mà lại nhanh hư. Nói chung mua phí tiền UGREEN Set 2 miếng dán bảo vệ màn hình điện thoại chống bám dấu vân tay HD cho Samsung Galaxy S22/ S23 Ultra 6.8 inch"
78,seller_service,1,"khong ho tro","MUA SẠC 60W NHƯNG KO HỖ TRỢ 45W LÀ SAO VẬY Ugreen USB C sang USB Type C cho Samsung S24 S25 iPhone 15 16 Pro Max PD 60W Cáp cho MacBook iPad Pro"
79,seller_service,1,"khong ho tro","Lỗi k sạc đc ,k hỗ trợ để đổi trả 0:17 Bộ sạc USB C UGREEN 20W PD Khối sạc nhanh Bộ sạc tường USB-C Tương thích với iPhone 16 / 16 Plus / 15 Pro / 15 Pro Max / 14 / 13 / 12, Pixel, Galaxy S23 / S22 / S21 / S20 / Note 10, 1 shikamaru93"
80,price_value,1,"mua phi","Chất lượng sản phẩm: độ trễ thấp, bút nhẹ, không sạc không dây được với ipad Air M3 Sản phẩm không đúng với mô tả. Tôi mua phiên bản sạc từ tính đã nâng cấp nhưng sau khi hết pin mới phát hiện ra là không sạc từ với ipad Air M3 được. Bút cũng không hiển thị đèn tương ứng với các mức pin như trong mô tả. Tôi khá bận nên nghĩ bụng bớt tính năng đó chắc cũng không ảnh hưởng gì nhiều, chỉ cần bút hít vào ipad tự sạc là được, vì thế cũng không yêu cầu hoàn tiền trong thời gian quy định. Ai ngờ lúc hết pin mới phát hiện là không sạc được từ tính, chat hỏi shop thì phản hồi rất chậm, chủ yếu là chatbot gửi quảng cáo. Sau mấy ngày và rất nhiều phiên chat thì mới được thông báo là không hỗ trợ thiết bị của bạn. 0:19 Ugreen Stylus Pen cho Apple Pencil Từ tính cho iPad Pro 12.9 Air Mini 2022 iPad Pro 11 iPad Mini Bluetooth Palm Rejecting Tilt Pen Với đèn báo pin 3 khnhvduy355"
81,seller_service,1,"khong tra loi","Đã làm theo hướng dẫn nhưng không kết nối bằng Bluetooth được. Nhắn tin hỏi shop không trả lời UGREEN Chuột không dây Bluetooth 5.0+2.4G Chuột bấm im lặng không dây 4000DPI dọc tiện dụng cho máy tính xách tay laptop MCBook PC Tablet PAD Windows Mac OS"
82,seller_service,1,"khong ho tro","Mọi người mua lưu ý, sp mình mua shop giao hàng lỗi, nhắn shop khổng hổ trợ bực thêm Khuyên mọi người nên mua shop uy tín có bảo hành đỡ mất tiền oan Cáp sạc UGREEN 8k60hz đầu cắm USB C sang đầu cắm dp bện nylon cho màn hình/ máy chiếu/ hdtv/ máy tính xách tay 1 1 2 80 81 82 83 84 DỊCH VỤ KHÁCH HÀNG Trung Tâm Trợ Giúp Shopee Shopee Blog Shopee Mall Hướng Dẫn Mua Hàng/Đặt Hàng Hướng Dẫn Bán Hàng Ví ShopeePay Shopee Xu Đơn Hàng Trả Hàng/Hoàn Tiền Liên Hệ Shopee Chính Sách Bảo Hành SHOPEE VIỆT NAM Về Shopee Tuyển Dụng Điều Khoản Shopee Chính Sách Bảo Mật Shopee Mall Kênh Người Bán Flash Sale Tiếp Thị Liên Kết Liên Hệ Truyền Thông THANH TOÁN ĐƠN VỊ VẬN CHUYỂN THEO DÕI SHOPEE Facebook Instagram LinkedIn TẢI ỨNG DỤNG SHOPEE © 2026 Shopee. Tất cả các quyền được bảo lưu. Quốc gia & Khu vực: Argentina Singapore Indonesia Thái Lan Malaysia Việt Nam Philippines Brazil México Đài Loan CHÍNH SÁCH BẢO MẬT QUY CHẾ HOẠT ĐỘNG CHÍNH SÁCH VẬN CHUYỂN CHÍNH SÁCH TRẢ HÀNG VÀ HOÀN TIỀN Công ty TNHH Shopee Địa chỉ: Tầng 4-5-6, Tòa nhà Capital Place, số 29 đường Liễu Giai, Phường Ngọc Hà, Thành phố Hà Nội, Việt Nam Chăm sóc khách hàng: Gọi tổng đài Shopee (miễn phí) hoặc Trò chuyện với Shopee ngay trên Trung tâm trợ giúp Chịu Trách Nhiệm Quản Lý Nội Dung: Nguyễn Bùi Anh Tuấn Mã số doanh nghiệp: 0106773786 do Sở Kế hoạch và Đầu tư TP Hà Nội cấp lần đầu ngày 10/02/2015 © 2015 - Bản quyền thuộc về Công ty TNHH Shopee 2"
87,seller_service,1,"khong giai quyet","Sạc hư , dỏm nhắn tin shop k giải quyết Sạc nhanh không dây từ tính Ugreen Qi2 15W 10000mAh cho iPhone 16 Pro Max, iPhone 15-12 Series 1 gialaiwwx"
87,seller_service,1,"khong giai quyet","Sạc hư , dỏm shop k giải quyết Sạc nhanh không dây từ tính Ugreen Qi2 15W 10000mAh cho iPhone 16 Pro Max, iPhone 15-12 Series"
87,seller_service,1,"khong ho tro","Tính năng nổi bật: không hỗ trợ kết nối với đt sam sung Chất lượng sản phẩm: không mô tả rõ ràng trên phần quảng cáo hình ảnh Không dùng được cho điện thoại Sam Sung nhưng không mô tả kỹ trên phần hình ảnh 🤬 Cáp chuyển đổi âm thanh Ugreen AV142 type-c sang 3.5mm 10cm"
88,seller_service,1,"khong ho tro","Không hỗ trợ khách hàng đổi trả sản phẩm GaN UGREEN Sạc nhanh USB-A USB-C GaN 65W hai cổng thích hợp cho iPhone 16 Pro Max iPhone X 12 13 14 15Pro Max/ Samsung S22 S23/ Xiaomi 13 1 hoahihi_"
88,price_value,1,"phi tien","Chất lượng sản phẩm: tệ😡😡😡 Đúng với mô tả: nhanh heét pin Tệ, sản phẩm kém chất lượng, phí tiền, sạc lâu, nhanh hết pin, sạc đc 2 lần 🙂🙂🙂🙂 0:04 Sạc nhanh không dây từ tính Ugreen Qi2 15W 10000mAh cho iPhone 16 Pro Max, iPhone 15-12 Series"
91,price_value,1,"gia cao","Đúng với mô tả: y hình nhưng nặng Chất lượng sản phẩm: kém Ốp nặng lắm, chất nhựa dẻo nhưng lắp vào máy cầm máy siêu nặng, không đánh giá cao Hi vọng không ố Phần lưng không mỏng như mô tả 0:07 Ốp điện thoại bảo vệ toàn diện ống kính chống va chạm trong suốt Ugreen cho iPhone 16 / 16 Plus / 16 Pro / 16 Pro Max, iPhone 15 / 15 Plus / 15 Pro / 15 Pro Max"
93,seller_service,1,"khong ho tro","Shop giao hàng lỗi nhưng không hỗ trợ đổi cái khác, viện lý do vòng vo các kiểu. Mọi người cẩn thận khi mua hàng của shop này nhé. Ugreen Bộ Chuyển Đổi hdmi 2.0 4k @ 60hz hdmi Cho Màn Hình Máy Chiếu / ps4 ps4 ps5 vr"
93,seller_service,1,"shop khong rep","Ko dùng dc con lăn chuột bên hông Nhắn tin shop k rep Chuột không dây cuộn siêu nhanh UGREEN Bluetooth 5.4 2.4G Công thái học 5000DPI cho máy tính bảng MacBook Máy tính xách tay Máy tính chuột 1 chuanhtung211288"
94,price_value,1,"phi tien","Sản phẩm quá tệ. Mode bluetooth thì bình thường nhưng mode reciever thì cứ bị giât giật không dùng đc. Quá phí tiền Chuột không dây Bluetooth UGREEN 5 phím thu tín hiệu 5.0 2.4g và USB 4 cấp độ DPI thích hợp cho PC Mac Linux laptop"
95,seller_service,1,"khong phan hoi","Chất lượng sản phẩm: Giao sai sản phẩm Giao sai sản phẩm. Không phản hồi khách hàng. UGREEN Bộ sạc nhanh Type-C 30w 20w PD 3.0 Wall Charger USB-C Power Adapter thích hợp cho for iPhone 15/15 Mini/14 Pro/13 Pro Max/12/11/XR, Galaxy, Pixel 4/3"
97,seller_service,1,"khong tra loi","Thiết bị k kết nối được nhắn tin shop không trả lời"
98,seller_service,1,"shop khong rep","cap bị lỗi không nhận tín hiệu , nhắn shop ko rep Cáp sạc UGREEN 8k60hz đầu cắm USB C sang đầu cắm dp bện nylon cho màn hình/ máy chiếu/ hdtv/ máy tính xách tay"
100,packaging,1,"hop vo","sạc này dùng không có ổn cho ip 16promax như chủ shop quảng cáo đâu nhé mọi người, mình đã cố dùng hơn một tuần r nhưng trong quá trình sạc máy điện thoại rất nóng và mình có nhắn tin cho chủ shop mình đổi sang công suất thấp hơn như chủ shop vòng vo 3 ngày trời không giả quyết cho mình ... đánh giá 1 sao cho chủ shop. ANH EM có mua cho ip 16promax tránh xa sản phẩm không như lời quảng cáo này ra nhé! 0:11 GaN UGREEN Sạc nhanh USB-A USB-C GaN 65W hai cổng thích hợp cho iPhone 16 Pro Max iPhone X 12 13 14 15Pro Max/ Samsung S22 S23/ Xiaomi 13 4 sanqha"
100,seller_service,1,"khong ho tro","Chất lượng sản phẩm: kem Đúng với mô tả: k Hang giao k giống như mô tả. Shop k hỗ trợ còn liên kết shopee chèn ép KH 0:07 Ugreen Uno 65W 30W RobotGaN Sạc Nhanh GaN2 Sạc Nhanh RG Bộ Chuyển Đổi Nguồn USB C Nhanh Cho iPhone 16 Pro Max iPhone 15 14 13 Pro Max Samsung S24 S23 Ultra 1 winstrong219"
101,spam_irrelevant,1,"minh hoa","sp hỏng mình hoàn về nhưng shop không đồng ý, còn 1 củ nữa mình k bóc ra chỉ dán mã hoàn về mà shop cũng tố cáo mình đã bóc ra sd. SHOP LÀM ĂN DỐI TRÁ Sạc nhanh không dây từ tính Ugreen Qi2 15W 10000mAh cho iPhone 16 Pro Max, iPhone 15-12 Series 1 nthanhy93"
108,seller_service,1,"khong giai quyet","Mua con thứ nhất chạy ổn, mua con thứ 2 các con lăn không chuyển động theo nấc mà tuốt luốt. Nhắn tin shop phản hồi lâu, lập đi lập lại 1 vấn đề không giải quyết được. 0:24 Chuột không dây cuộn siêu nhanh UGREEN Bluetooth 5.4 2.4G Công thái học 5000DPI cho máy tính bảng MacBook Máy tính xách tay Máy tính chuột 3 phu.civil"
111,seller_service,1,"khong phan hoi","Quảng cáo sạc nhanh nhưng iphone báo sạc chậm, nhắn tin không phản hồi Bộ sạc USB C UGREEN 30W Nexode GaN PPS Khối sạc tường nhanh gọn Bộ chuyển đổi nguồn USB-C cho iPhone 16 Pro Max / 15 / 14 / 13 Galaxy S25 S24 Ultra / S23 (Đen) 6 r*****6"
111,seller_service,1,"khong giai quyet","Tính năng nổi bật: cầm oke Chất lượng sản phẩm: tôi đag có vấn đề với kết nối Nhắn tin cho cho nhờ tư vấn nhưng shop ko giải quyết và đã bơ t gần 1 tuần rồi,dùng vẫn khá oke nhưng kết nối 2.4g có vấn đề là khi dùng chuột t sẽ bị nhảy mạng wifi và ko ổn định lắm. 0:12 UGREEN Chuột không dây Bluetooth 5.0+2.4G Chuột bấm im lặng không dây 4000DPI dọc tiện dụng cho máy tính xách tay laptop MCBook PC Tablet PAD Windows Mac OS"
111,seller_service,1,"khong ho tro","Chất lượng sản phẩm: không Đúng với mô tả: sai Giao sai hàng, người bán không hỗ trợ, shopee từ chối hoàn tiền với lý do rất chung chung, 1 sai Ugreen UNO Qi2 15W 20W 10000mAh Không dây từ tính PD20W Sạc nhanh Power Bank cho iPhone 16 Pro Max / 15 Pro Max 1 linhduy999"
112,price_value,2,"khong xung; phi tien","Chất lượng sản phẩm: TỆ Nhận hàng 27/2/2025 đến hôm nay quay lại đánh giá là 23/3/2025. Chưa được 1 tháng dây đã hỏng. Sạc thì cầm cũng nặng tay. Trông thì cũng xịn mà không ăn thua. Không xứng đáng với giá tiền 1 tí nào. Cắm không vào điện nữa luôn, lúc sạc được lúc không. Trong mấy ngày đầu còn thời hạn trả hàng thì không phát sinh vấn đề. Hết ngày trả hàng là đã có hiện tượng lúc sạc được lúc không. Nhắn tin cho shop hỏi bảo hành cũng không giải quyết được. Tóm lại là KHÔNG NÊN MUA CHO PHÍ TIỀN RA 0:11 UGREEN Bộ sạc nhanh Type-C 30w 20w PD 3.0 Wall Charger USB-C Power Adapter thích hợp cho for iPhone 15/15 Mini/14 Pro/13 Pro Max/12/11/XR, Galaxy, Pixel 4/3 4 leminhhoan1968"
112,price_value,2,"khong xung; phi tien","Chất lượng sản phẩm: TỆ Nhận hàng 27/2/2025 đến hôm nay quay lại đánh giá là 23/3/2025. Chưa được 1 tháng dây đã hỏng. Sạc thì cầm cũng nặng tay. Trông thì cũng xịn mà không ăn thua. Không xứng đáng với giá tiền 1 tí nào. Cắm không vào điện nữa luôn, lúc sạc được lúc không. Trong mấy ngày đầu còn thời hạn trả hàng thì không phát sinh vấn đề. Hết ngày trả hàng là đã có hiện tượng lúc sạc được lúc không. Nhắn tin cho shop hỏi bảo hành cũng không giải quyết được. Tóm lại là KHÔNG NÊN MUA CHO PHÍ TIỀN RA 0:11 【MFi】Đầu chuyển đổi UGREEN USB C sang Lightning PD 20W sạc nhanh thích hợp cho iPhone 11 12 13 14/ iPad Pro Air/ Air Pod Pro 4 a*****b"
113,seller_service,1,"khong ho tro","Sản phẩm chuột bị đơ lag có nt cho shop nhưng ko hỗ trợ chỉ ok bạn, xong eo nói gì nữa. Lúc mới mua nt cái rep nhanh sau mua xong sp có vấn đề ý kiến ko thèm tiếp 0:08 Ugreen Dụng Cụ Cố Định Dây Cáp 14cm Cho Chuột Tai Nghe HDMI Aux USB"
113,seller_service,1,"khong ho tro","Chất lượng sản phẩm: kem Đúng với mô tả: k Hàng k đúng mô tả. Chất lượng kém, shop chat k hỗ trợ, có dấu hiệu cấu kết với shopee chèn ép ng mua 0:07 Túi lưu trữ tiện ích du lịch điện tử UGREEN cho cáp dữ liệu, thẻ SD, ổ cứng, Power Bank"
115,seller_service,1,"khong ho tro","Mình mua con chuột về mở bên trong k có usb, nhắn shop 2 ngày shop chỉ nhắn đúng 1 tin là nó nằm trong chuột, mình đã k thấy có la minh phản hồi rồi nhưng shop k hỗ trợ, tóm lại cho khách hàng 1 phương án thôi nhưng 2 ngày k hỗ trợ và quan tâm gì, thật sự thất vọng và KHÔNG BAO GIỜ mua ở shop nữa UGREEN Chuột không dây Bluetooth 5.0+2.4G Chuột bấm im lặng không dây 4000DPI dọc tiện dụng cho máy tính xách tay laptop MCBook PC Tablet PAD Windows Mac OS 2 neonguyen89tn"
116,seller_service,1,"khong tra loi","Nhắn tin 3 hôm hỏi đúng 1 chủ đề mà ko trả lời, hỏi làm sao biết khi nào sạc đầy case mà hỏi 3 lần đáp gọn lỏn ""có đèn báo"" :))), báo là báo sao? Báo như nào? Ai chả biết có đèn mà cụ thể là báo ntn? Chăm sóc khách hàng âm điểm thực sự 0:04 Ugreen Mở Tai S3 Tai Nghe Bluetooth Kẹp Tai Desiign Móc Tai Nghe Nhét Tai Âm Thanh Mở Tai Nghe Thể Thao Tai Nghe HD Gọi Giảm Tiếng Ồn"
