row_index,old_sentiment,new_sentiment,reason,review_text,cleaned_review,issue
1915,negative,neutral,clear_neutral,"Đúng với mô tả: đúng Chất lượng sản phẩm: oke ổn Vải vừa , k bị dày quá cũng k bị mỏng quá . Có 1 vết bẩn ở cổ áo như ảnh đã chụp . Hơi nhiều chỉ thừa . Còn lại áo oke . Video chỉ mang tính chất nhận xu .",đúng với mô tả đúng chất lượng san pham oke ổn vải vừa khong bị dày quá cũng khong bị mỏng quá có 1 vết bẩn ở cổ áo như ảnh đã chụp hơi nhiều chỉ thừa còn lại áo oke video chỉ mang tính chất nhận xu,product_quality
1961,positive,neutral,clear_neutral,Đúng với mô tả: ok Chất lượng sản phẩm: ok Nói chung là tạm được chất vải hơi mỏng xíu nhưng mặc vẫn đẹp nha rẻ nên mua 0:09,đúng với mô tả ok chất lượng san pham ok nói chung là tạm duoc chất vải hơi mỏng xíu nhưng mặc vẫn đẹp nha rẻ nên mua 0 09,no_issue
1981,negative,neutral,clear_neutral,"Để size M 40-55kg nhưng mình 49kg mặc vẫn hơi kích, vải dằn dặn, đẹp, nhưng vẫn có chỉ thừa, mk giặt lần 2 đã bị bung chỉ, hình ảnh mang tính chất nhận xu",để size m 40 55kg nhưng mình 49kg mặc vẫn hơi kích vải dằn dặn đẹp nhưng vẫn có chỉ thừa mk giặt lần 2 đã bị bung chỉ hình ảnh mang tính chất nhận xu,product_quality
1982,positive,neutral,clear_neutral,"Đúng với mô tả: đungn Chất lượng sản phẩm: ổn áo giá này thì cũng tạm ổn ,mỏng hơn mình nghĩ thui nhưng cũng ok nên mua,nếu có sz S thì đẹp",đúng với mô tả đungn chất lượng san pham ổn áo giá này thì cũng tạm ổn mỏng hơn mình nghĩ thui nhưng cũng ok nên mua nếu có sz s thì đẹp,no_issue
1991,negative,neutral,clear_neutral,chất áo cũng tạm ổn nhưng mà có một vài lỗi nhẹ mong shop chú ý hơn để hoàn thiện hơn ạ 0:07,chất áo cũng tạm ổn nhưng mà có một vài lỗi nhẹ mong shop chú ý hơn để hoàn thiện hơn ạ 0 07,product_quality
2004,negative,neutral,clear_neutral,"Chất liệu: vải co giãn tốt Màu sắc: hồng Chất liệu áo ok. Áo còn sót nhiều vải + chỉ thừa. 2 bên cổ đường may ko đều, bờ vai áo 1 bên lật về trước, 1 bên lật về sau, nhưng nhìn chung tạm ổn. 0:21",chất liệu vải co giãn tốt màu sắc hồng chất liệu áo ok áo còn sót nhiều vải chỉ thừa 2 bên cổ đường may khong đều bờ vai áo 1 bên lật về trước 1 bên lật về sau nhưng nhìn chung tạm ổn 0 21,product_quality
2028,positive,neutral,clear_neutral,"Áo lên form rất đẹp lun ý, mua lẹ lẹ đi mọi ngừi. Vải cũng tạm ổn, kh đến mức xấu lắm so với giá thành 0:31",áo lên form rất đẹp lun ý mua lẹ lẹ đi mọi ngừi vải cũng tạm ổn khong đến mức xấu lắm so với giá thành 0 31,no_issue
2032,neutral,negative,clear_negative,Áo chất đẹp nhưng áo bị lũng lỗ nhỏ nhg mik khâu chỗ đấy lại nên cx tạm shop lưu ý khi đóng gói hàng nhé,áo chất đẹp nhưng áo bị lũng lỗ nhỏ nhg mik khâu chỗ đấy lại nên cx tạm shop lưu ý khi đóng gói hàng nhé,product_quality
2033,positive,neutral,clear_neutral,Đúng với mô tả: đúng Chất liệu: kh bic Màu sắc: xanh than oci nha tr nên mua vải co giãn h/ảnh chỉ mang t/chất nhận xu nhe,đúng với mô tả đúng chất liệu khong bic màu sắc xanh than oci nha tr nên mua vải co giãn h ảnh chỉ mang t chất nhận xu nhe,no_issue
2117,positive,neutral,clear_neutral,Màu sắc: den Đúng với mô tả: đúng Chất liệu: vải thun Giao hàng nhanh shipeer nhiệt tình giá tạm ổn chất lượng bình thường không có gì nổi bật,màu sắc den đúng với mô tả đúng chất liệu vải thun giao hàng nhanh shipeer nhiệt tình giá tạm ổn chất lượng binh thuong khong có gì nổi bật,no_issue
2131,negative,neutral,clear_neutral,"Màu sắc: mau trang Đồ xinhhhhhhhhhh cũng được mà đóng gói hơi kì nha, t tính t đang mua kiện hàng bom á :) 0:12 0:06",màu sắc mau trang đồ xinhhhhhhhhhh cũng duoc mà đóng gói hơi kì nha t tính t đang mua kiện hàng bom á 0 12 0 06,packaging
2140,negative,neutral,clear_neutral,Chất liệu: không bt Màu sắc: nâu Màu nó ko đc đẹp bị rác tận 2 chỗ mua ở shop nhiều lần đầu bị như này 0:06,chất liệu khong binh thuong màu sắc nâu màu nó khong duoc đẹp bị rác tận 2 chỗ mua ở shop nhiều lần đầu bị như này 0 06,product_quality
2150,negative,neutral,clear_neutral,"Màu sắc: đẹp Chất liệu: bình thường Nhiều chỉ thừa, đường may ko chắc chắn, áo cũng được",màu sắc đẹp chất liệu binh thuong nhiều chỉ thừa đường may khong chắc chắn áo cũng duoc,product_quality
2166,neutral,positive,strong_positive,"áo size nhỏ nên mua size l,xl để thoải mái hơn",áo size nhỏ nên mua size l xl để thoải mái hơn,product_attribute
2168,negative,neutral,clear_neutral,Áo mặc cũng tạm được Mà phần viền áo thiết kế không co giãn mặc vào rất khó chịu,áo mặc cũng tạm duoc mà phần viền áo thiết kế khong co giãn mặc vào rất khó chịu,product_attribute
2227,negative,neutral,clear_neutral,"Màu okie nhưng mà mẫu xấu vải xấu hơn mã C6 rất nhiều á mn. Hơi dài và rộng hơn nữa á, nm mà thui mặc cũng được 0:06",màu okie nhưng mà mẫu xấu vải xấu hơn mã c6 rất nhiều á moi nguoi hơi dài và rộng hơn nữa á nm mà thui mặc cũng duoc 0 06,product_attribute
2230,negative,neutral,clear_neutral,Giao hàng khá nhanh mấy hôm đóng gói cũng được hàng khá giống hình hơi mỏng quá 0:04,giao hàng khá nhanh mấy hôm đóng gói cũng duoc hàng khá giống hình hơi mỏng quá 0 04,product_quality
2231,negative,neutral,clear_neutral,Gói đơn hàng k chấp nhận dk ạ. Túi toàn bùn đất. Áo có mùi khó chịu. Mong giặt xong sẽ hết,gói đơn hàng khong chấp nhận duoc ạ túi toàn bùn đất áo có mùi khó chịu mong giặt xong sẽ hết,packaging
2239,negative,neutral,clear_neutral,Màu sắc: aos mauf xams Đúng với mô tả: đúng với mô tả Chất liệu: vải thun mềm Áo mới nhận đã dính gì vàng vàng mà nó thúi thúi dị shop 0:08,màu sắc aos mauf xams đúng với mô tả đúng với mô tả chất liệu vải thun mềm áo mới nhận đã dính gì vàng vàng mà nó thúi thúi dị shop 0 08,product_quality
2263,negative,neutral,clear_neutral,"Đúng với mô tả: tạm Màu sắc: đen áo size L mà siêu chật(mình có m57 42kg) mà mang chật khó chịu là hiểu. chất thì cũng được đó, nhưng mà CHẬT, bth mang size S nhưng thích rộng cho thoải mái nên lấy L, size L mà chật vậy🙃 Chán.",đúng với mô tả tạm màu sắc đen áo size l mà siêu chật mình có m57 42kg mà mang chật khó chịu là hiểu chất thì cũng duoc đó nhưng mà chật binh thuong mang size s nhưng thích rộng cho thoải mái nên lấy l size l mà chật vậy chán,product_attribute
2274,negative,neutral,clear_neutral,"Hàng giao quá lâu, 5 ngày mới nhận được",hàng giao quá lâu 5 ngày mới nhận duoc,shipping_delivery
2361,neutral,positive,positive_fulfillment,Đúng với mô tả: mỏng,đúng với mô tả mỏng,product_quality
2425,negative,neutral,clear_neutral,"Sản phẩm: Sản phẩm không như mô tả Ở Việt Nam hiện nay có nhiều ứng dụng điểm danh lấy tiền, dưới đây là một số ứng dụng phổ biến: 1. *VieON*: Cung cấp nhiều nhiệm vụ hàng ngày để người dùng điểm danh và nhận thưởng. 2. *Clipclan*: Cho phép người dùng xem video, làm nhiệm vụ và điểm danh để tích điểm đổi thưởng. 3. *App Moca*: Cung cấp chương trình điểm danh nhận xu và đổi thưởng. 4. *ZaloPay*: Thường xuyên có chương trình điểm danh nhận tiền hoặc voucher. 5. *Ví ShopeePay*: Cung cấp chương trình điểm danh nhận xu, đổi thưởng hoặc giảm giá. Lưu ý rằng các chương trình và ưu đãi có thể thay đổi theo thời gian, bạn nên kiểm tra trực tiếp trên ứng dụng để biết thông tin cụ thể.",san pham san pham khong như mô tả ở việt nam hiện nay có nhiều ứng dụng điểm danh lấy tiền dưới đây là một số ứng dụng phổ biến 1 vieon cung cấp nhiều nhiệm vụ hàng ngày để người dùng điểm danh và nhận thưởng 2 clipclan cho phép người dùng xem video làm nhiệm vụ và điểm danh để tích điểm đổi thưởng 3 app moca cung cấp chương trình điểm danh nhận xu và đổi thưởng 4 zalopay thường xuyên có chương trình điểm danh nhận tiền hoặc voucher 5 ví shopeepay cung cấp chương trình điểm danh nhận xu đổi thưởng hoặc giảm giá lưu ý rằng các chương trình và ưu đãi có thể thay đổi theo thời gian bạn nên kiểm tra trực tiếp trên ứng dụng để biết thông tin cụ thể,product_attribute
2437,negative,positive,positive_fulfillment,Đúng với mô tả: đặt 42 lên đơn 39 ngái à,đúng với mô tả đặt 42 lên đơn 39 ngái à,product_attribute
2446,negative,positive,positive_fulfillment,Đúng với mô tả: sao e vẫn chx nhạn dc hàng,đúng với mô tả sao e vẫn chua nhạn duoc hàng,shipping_delivery
2449,negative,neutral,clear_neutral,Sai nhỏ hơn bình thuong.đi hoi ních chân,sai nhỏ hơn bình thuong đi hoi ních chân,product_attribute
2451,negative,neutral,clear_neutral,Ảnh 1 kiểu. Gửi 1 kiểu. K chấp nhận đk,ảnh 1 kiểu gửi 1 kiểu khong chấp nhận duoc,product_attribute
2477,negative,neutral,clear_neutral,Màu sắc: quá nhỏ,màu sắc quá nhỏ,product_attribute
2506,negative,neutral,clear_neutral,"Mua 2 cục, nhưng 2 cục đều lúc sạc dk lúc không, phải rút ra cắm lại mới nhận... đang sạc. Rút ra cắm lại thì lại không nhận",mua 2 cục nhưng 2 cục đều lúc sạc duoc lúc khong phải rút ra cắm lại mới nhận đang sạc rút ra cắm lại thì lại khong nhận,product_quality
2552,negative,neutral,clear_neutral,"Chất lượng sản phẩm: Tốt Đúng với mô tả: Đúng Nhận hàng đúng mô tả, sản phẩm giống mẫu, pin giao 100%, sạc vào pin đt, giá hợp lý, còn pin tốt hay không chưa sài nên chưa biết. Giao hàng nhanh. Gói hàng thiếu sốp dễ va đập 0:31",chất lượng san pham tốt đúng với mô tả đúng nhận hàng đúng mô tả san pham giống mẫu pin giao 100 sạc vào pin đt giá hợp lý còn pin tốt hay khong chua sài nên chua biết giao hàng nhanh gói hàng thiếu shop dễ va đập 0 31,packaging
2561,negative,neutral,clear_neutral,Đúng với mô tả: tạm Chất lượng sản phẩm: tạm Thiết kế không giống ảnh shop đăng nhưng nhìn cũng ok Pin mình dùng đc hơn một tuần rồi đã test lại nhiều lần nhưng nó không đủ 20 000 đâu mọi người nên cân nhắc nha Săn sale nên thấy cũng tạm ổn 0:15,đúng với mô tả tạm chất lượng san pham tạm thiết kế khong giống ảnh shop đăng nhưng nhìn cũng ok pin mình dùng duoc hơn một tuần rồi đã test lại nhiều lần nhưng nó khong đủ 20 000 đâu moi nguoi nên cân nhắc nha săn sale nên thấy cũng tạm ổn 0 15,product_attribute
2562,negative,neutral,clear_neutral,Độ bền: bình thường thôi Dung lượng: không biết Tốc độ sạc: sạc vào điện thoại thì ok đến lúc sạc pin cho dự phòng thì lâu lâu vô cùng 0:04,độ bền binh thuong thôi dung lượng khong biết tốc độ sạc sạc vào điện thoại thì ok đến lúc sạc pin cho dự phòng thì lâu lâu vô cùng 0 04,product_quality
2569,neutral,positive,positive_fulfillment,Đúng với mô tả: 30000mah Vừa lấy hàng xong dùng luôn . Chưa biết như nào.,đúng với mô tả 30000mah vừa lấy hàng xong dùng luôn chua biết như nào,product_quality
2573,neutral,negative,clear_negative,"Sạc dùng ok nma vừa mua đã bị xước, trc cả khi bóc dán dù dùng vẫn ok 0:07",sạc dùng ok nma vừa mua đã bị xước trc cả khi bóc dán dù dùng vẫn ok 0 07,product_quality
2602,positive,neutral,clear_neutral,Sản phẩm chất lượng đúng như giới thiệu Hình ảnh và video mang tc nhận xu,san pham chất lượng đúng như giới thiệu hình ảnh và video mang tc nhận xu,no_issue
2617,negative,positive,positive_fulfillment,"Đúng với mô tả: đặt màu đen, giao màu hồng",đúng với mô tả đặt màu đen giao màu hồng,product_attribute
2619,positive,neutral,clear_neutral,Đúng với mô tả: ok Chất lượng sản phẩm: chx thử nên bt đc,đúng với mô tả ok chất lượng san pham chua thử nên binh thuong duoc,no_issue
2622,negative,neutral,clear_neutral,Độ bền: sạc ổn vô pin Dung lượng: pin lớn Tốc độ sạc: sạc nhanh Sạc một thời gian thì thấy đầu ip ko sạc vô pin nhx đầu type c vẫn sạc bth,độ bền sạc ổn vô pin dung lượng pin lớn tốc độ sạc sạc nhanh sạc một thời gian thì thấy đầu ip khong sạc vô pin nhx đầu type c vẫn sạc binh thuong,product_quality
2644,negative,neutral,clear_neutral,Độ bền: Chưa rõ Dung lượng: Mình sử dụng máy Poco GT X4 dung lượng pin khoảng 5000 thì sạc 1% trên cục sạc vào được 3% pin trên điện thoại Tốc độ sạc: 2-3p được 1% pin Mình đang sạc lần đầu ngay khi vừa nhận sạc thì tổng quan thấy cũng được nhưng khuyết điểm là dây sạc có sẵn của cục sạc mình ko sạc đc cho iphone hoặc máy có chân sạc type C 0:12,độ bền chua rõ dung lượng mình sử dụng máy poco gt x4 dung lượng pin khoảng 5000 thì sạc 1 trên cục sạc vào duoc 3 pin trên điện thoại tốc độ sạc 2 3p duoc 1 pin mình đang sạc lần đầu ngay khi vừa nhận sạc thì tổng quan thấy cũng duoc nhưng khuyết điểm là dây sạc có sẵn của cục sạc mình khong sạc duoc cho iphone hoặc máy có chân sạc type c 0 12,product_quality
2646,negative,neutral,clear_neutral,"Độ bền: sạc bị chai pin Dung lượng: . Tốc độ sạc: bình thường Mình xài đc gần 1 tháng rồi mới lên đánh giá, sạc giá rẻ nên chất lượng cũng hên xui. Chắc mình xui nên trúng sạc bị chai pin, mặc dù đã làm đúng theo hướng dẫn xả pin ảo của shop. Sạc còn 40% thì mình chỉ sạc điện thoại lên đc 5% rồi sẽ hết pin và ko sạc đc nữa. Bị chai pin. Nhờ shop bảo hành thì tốn phí ship 2 chiều (do đơn của mình bị lố tgian hoàn hàng trên shopee rồi) nên thôi ko đổi nữa mà chấp nhận xài luôn. Buồn😭 0:15",độ bền sạc bị chai pin dung lượng tốc độ sạc binh thuong mình xài duoc gần 1 tháng rồi mới lên đánh giá sạc giá rẻ nên chất lượng cũng hên xui chắc mình xui nên trúng sạc bị chai pin mặc dù đã làm đúng theo hướng dẫn xả pin ảo của shop sạc còn 40 thì mình chỉ sạc điện thoại lên duoc 5 rồi sẽ hết pin và khong sạc duoc nữa bị chai pin nhờ shop bảo hành thì tốn phí ship 2 chiều do đơn của mình bị lố tgian hoàn hàng trên shopee rồi nên thôi khong đổi nữa mà chấp nhận xài luôn buồn 0 15,product_quality
2657,negative,neutral,clear_neutral,Đóng gói sơ sài chất lượng thì chx sài chx bt,đóng gói sơ sài chất lượng thì chua sài chua binh thuong,packaging
2659,negative,neutral,clear_neutral,"Chất lượng sản phẩm: binh thuong Hàng rẻ nên không có sạc 100w, xả pin vài lần xong dùng cũng tạm. Củ sạc bị rò pin, đã sạc đầy 100% rồi để không cả ngày vẫn bị tụt xuống còn 50-60%",chất lượng san pham binh thuong hàng rẻ nên khong có sạc 100w xả pin vài lần xong dùng cũng tạm củ sạc bị rò pin đã sạc đầy 100 rồi để khong cả ngày vẫn bị tụt xuống còn 50 60,product_quality
2684,positive,neutral,clear_neutral,"Đúng với mô tả: đúng Chất lượng sản phẩm: tạm ổn Giao hàng nhanh , miếng dán khá tốt , dễ dán nhanh chóng tiện lợi , shipper nhiệt tình , sẽ quay lại ủng hộ shop khi cần 0:11 16 socchuot1721",đúng với mô tả đúng chất lượng san pham tạm ổn giao hàng nhanh miếng dán khá tốt dễ dán nhanh chóng tiện lợi shipper nhiệt tình sẽ quay lại ủng hộ shop khi cần 0 11 16 socchuot1721,no_issue
2692,positive,negative,clear_negative,"Phải nói là thiết kế khung dán này quá thông minh, người vụng về như mình cũng dán chuẩn xác 100% không một hạt bụi. Cường lực bám rất chắc, không bị bọt khí ở mép. Độ hiển thị cực kỳ trong suốt, cảm ứng mượt mà như lúc chưa dán vậy. Đặc biệt là hạn chế bám vân tay rất tốt. Shop đóng gói siêu kỹ, có hộp cứng bảo vệ nên không lo bị vỡ lúc vận chuyển đâu ạ 0:04 2 peachydavy",phải nói là thiết kế khung dán này quá thông minh người vụng về như mình cũng dán chuẩn xác 100 khong một hạt bụi cường lực bám rất chắc khong bị bọt khí ở mép độ hiển thị cực kỳ trong suốt cảm ứng mượt mà như lúc chua dán vậy đặc biệt là hạn chế bám vân tay rất tốt shop đóng gói siêu kỹ có hộp cứng bảo vệ nên khong lo bị vỡ lúc vận chuyển đâu ạ 0 04 2 peachydavy,no_issue
2707,positive,neutral,clear_neutral,Chất lượng sản phẩm: ok dễ sudung vào phụ kiện hỗ trợ đầy đủ Trước mặt là thấy hoàn hảo để xem một thời gian rồi mới biết chất lượng và rất nhiều câu chúc của shop khá hay 0:10,chất lượng san pham ok dễ sudung vào phụ kiện hỗ trợ đầy đủ trước mặt là thấy hoàn hảo để xem một thời gian rồi mới biết chất lượng và rất nhiều câu chúc của shop khá hay 0 10,no_issue
2737,positive,neutral,clear_neutral,Chất lượng sản phẩm: tốt Đúng với mô tả: đúng mở hàng thấy kính rất cứng chắc chắn chất lượng tốt khỏi phải bàn giá tầm ổn ok 0:04,chất lượng san pham tốt đúng với mô tả đúng mở hàng thấy kính rất cứng chắc chắn chất lượng tốt khỏi phải bàn giá tầm ổn ok 0 04,no_issue
2742,negative,neutral,clear_neutral,Đúng với mô tả: dung Chất lượng sản phẩm: bth có chống nhìn trộm nhưng k đáng kể cx đc giao hàng nhanh giá rẻ nên mua,đúng với mô tả dung chất lượng san pham binh thuong có chống nhìn trộm nhưng khong đáng kể cx duoc giao hàng nhanh giá rẻ nên mua,product_quality
2757,neutral,negative,clear_negative,"Chất lượng sản phẩm: ok Đúng với mô tả: ok Shop gửi hàng hộp cẩn thận, còn tặng kèm thêm quà và thiệp xinh xắn, cho 10 điểm về sự nhiệt tình. Mặc dù giao hàng hơi lâu xíu nhưng ok dc, gián dễ dàng. Mình băn khoăn chút là chống nhìn trộm có vẻ k đươợ ổn lắm, nghiêng góc máy vẫn thấy dc. Hay là shop giao nhầm kính nhỉ :D 0:13",chất lượng san pham ok đúng với mô tả ok shop gửi hàng hộp cẩn thận còn tặng kèm thêm quà và thiệp xinh xắn cho 10 điểm về sự nhiệt tình mặc dù giao hàng hơi lâu xíu nhưng ok duoc gián dễ dàng mình băn khoăn chút là chống nhìn trộm có vẻ khong đươợ ổn lắm nghiêng góc máy vẫn thấy duoc hay là shop giao nhầm kính nhỉ d 0 13,product_quality
2764,positive,neutral,clear_neutral,Đúng với mô tả: giống với mô tả Chất lượng sản phẩm: chưa dùng thử nhưng thấy chất lượng khá tốt Không bể hay nứt vỡ gì 0:06,đúng với mô tả giống với mô tả chất lượng san pham chua dùng thử nhưng thấy chất lượng khá tốt khong bể hay nứt vỡ gì 0 06,no_issue
2766,negative,neutral,clear_neutral,"Chất lượng sản phẩm: bình thường Đúng với mô tả: đúng mô tả shop đóng gói cẩn thận, giao hàng nhanh. sản phẩm không phù hợp với bản thân. nên dán xong bóc ra luôn.",chất lượng san pham binh thuong đúng với mô tả đúng mô tả shop đóng gói cẩn thận giao hàng nhanh san pham khong phù hợp với bản thân nên dán xong bóc ra luôn,product_quality
2790,neutral,positive,positive_fulfillment,Đã nhận đủ số lượng sản phẩm.. Chưa dán thử.. Nên chưa biết thế nào 0:04,đã nhận đủ số lượng san pham chua dán thử nên chua biết thế nào 0 04,no_issue
2810,neutral,negative,clear_negative,Ok. Do mình đặt nhầm hàng. Sorry shop nhiều. Nhưng mà dán vẫn bị bọt khí nha…………………. 0:05,ok do mình đặt nhầm hàng sorry shop nhiều nhưng mà dán vẫn bị bọt khí nha 0 05,product_quality
2814,neutral,negative,clear_negative,sài ổn lúc dán bị đứt giữa chừng nhma nchung có khung nên khá dễ dán 1 7*****_,sài ổn lúc dán bị đứt giữa chừng nhma nchung có khung nên khá dễ dán 1 7,product_quality
2909,negative,neutral,clear_neutral,Giống hàng cũ mới nhận đã như này r,giống hàng cũ mới nhận đã như này r,product_quality
2923,negative,neutral,clear_neutral,"Chất lượng sản phẩm: tan Đúng với mô tả: tam Tiền nào của đó rẻ mà chất lượng bth, mình dán thấy ko đc bao quát toàn máy cho lắm , chống trộm cũg ko tốt, miếng 14promax của mình bị hơi nước mặc dù dán rất kỹ, thôi coi như ham rẻ mua phải hàng kém, ra tgdđ cho ngta dán xịn hơn , sẽ ko quay lại lần sau, đc cái shop đóng gói kĩ còn có thư cám ơn 0:07 1 chilychee",chất lượng san pham tan đúng với mô tả tam tiền nào của đó rẻ mà chất lượng binh thuong mình dán thấy khong duoc bao quát toàn máy cho lắm chống trộm cũg khong tốt miếng 14promax của mình bị hơi nước mặc dù dán rất kỹ thôi coi như ham rẻ mua phải hàng kém ra tgdđ cho ngta dán xịn hơn sẽ khong quay lại lần sau duoc cái shop đóng gói kĩ còn có thư cám ơn 0 07 1 chilychee,product_quality
2930,negative,neutral,clear_neutral,"Hình ảnh/vid chỉ mang tính chất nhận xu Kính cường lực dễ lắp vào, có khung nên chỉ cần làm theo hg dẫn là sẽ lắp đc, chỉ mất vài giây là xong nhg mà giá rẻ nên chất lg cũng k đc ok lắm, kính mỏng khá dễ vỡ nếu rớt mạnh k dày như loại cũ mình sài (tại k tìm đc loại nào như thế nên mua đỡ)",hình ảnh vid chỉ mang tính chất nhận xu kính cường lực dễ lắp vào có khung nên chỉ cần làm theo hg dẫn là sẽ lắp duoc chỉ mất vài giây là xong nhg mà giá rẻ nên chất lg cũng khong duoc ok lắm kính mỏng khá dễ vỡ nếu rớt mạnh khong dày như loại cũ mình sài tại khong tìm duoc loại nào như thế nên mua đỡ,product_quality
2931,negative,neutral,clear_neutral,"Chất lượng sản phẩm: bất ổn mua thử dùng thiệt, rớt nhẹ nhàng, có ốp lưng sẵn mà bể nát hết màng hình, tui mới dùng đc 1 ngày thôi đó Đt mình rớt mạng là sim ko tính hiệu rồi Này đt còn sóng bt mà cường lực đã nát r Được cái lúc tháo ra thì rất dẻo nhé 0:12",chất lượng san pham bất ổn mua thử dùng thiệt rớt nhẹ nhàng có ốp lưng sẵn mà bể nát hết màng hình tui mới dùng duoc 1 ngày thôi đó đt mình rớt mạng là sim khong tính hiệu rồi này đt còn sóng binh thuong mà cường lực đã nát r duoc cái lúc tháo ra thì rất dẻo nhé 0 12,product_quality
2938,negative,neutral,clear_neutral,"Hình ảnh chỉ mang tính chất lấy xu, giao hàng nhanh. Shop cho theo nhiều phụ kiện. Nhưng quan trọng là ace phải vệ sinh thật kỹ màn hình trước khi dán vào. Không như clip trên đau nhé. Không vệ sinh lại mà cứ thế dán vào là một trời bông bống.",hình ảnh chỉ mang tính chất lấy xu giao hàng nhanh shop cho theo nhiều phụ kiện nhưng quan trọng là ace phải vệ sinh thật kỹ màn hình trước khi dán vào khong như clip trên đau nhé khong vệ sinh lại mà cứ thế dán vào là một trời bông bống,product_attribute
2942,negative,neutral,clear_neutral,"Éc bình thường à, thua loại kingkong",éc binh thuong à thua loại kingkong,product_quality
2954,negative,neutral,clear_neutral,"Chất lượng: binh thuong Độ bền: khong ben Mua 2 lần đều tệ, chạm nhẹ 1 xíu là xước, nứt. Do đã dán vào đt rồi nên không chụp hình hay quay phim được, hình ảnh chỉ mang tính chất nhận xu và đánh giá tệ so vs giá 0:12 0:05",chất lượng binh thuong độ bền khong ben mua 2 lần đều tệ chạm nhẹ 1 xíu là xước nứt do đã dán vào đt rồi nên khong chụp hình hay quay phim duoc hình ảnh chỉ mang tính chất nhận xu và đánh giá tệ so vs giá 0 12 0 05,product_quality
2977,negative,neutral,clear_neutral,Đúng với mô tả: đúng Chất lượng sản phẩm: bình thường mua về dán chống nhìn trộm thì ok nhưng mà dán xong cam mình mờ tịt nên phải bóc ra 0:18,đúng với mô tả đúng chất lượng san pham binh thuong mua về dán chống nhìn trộm thì ok nhưng mà dán xong cam mình mờ tịt nên phải bóc ra 0 18,product_attribute
2986,neutral,negative,clear_negative,Hàng cũng được tuy nhiên cái miếng gỡ mặt trong kính lúc nào cũng bị đứt quãng mỗi khi kéo ra nên cho 3 sao nha,hàng cũng duoc tuy nhiên cái miếng gỡ mặt trong kính lúc nào cũng bị đứt quãng mỗi khi kéo ra nên cho 3 sao nha,product_quality
3023,negative,neutral,clear_neutral,"Hình ảnh chỉ mang tính chất nhận xu. Sản phẩm ko chất lượng, ko thể sạc cùng lúc 2 thiết bị. Dễ hư hỏng, lượng pin cũng ko quá trâu như quảng cáo",hình ảnh chỉ mang tính chất nhận xu san pham khong chất lượng khong thể sạc cùng lúc 2 thiết bị dễ hư hỏng lượng pin cũng khong quá trâu như quảng cáo,product_quality
3032,negative,neutral,clear_neutral,"Chất lượng sản phẩm: chưa biết Đặt màu hồng nhưng shop giao màu trắng, mình đã ib nhưng shop vẫn không rep để đổi hàng",chất lượng san pham chua biết đặt màu hồng nhưng shop giao màu trắng mình đã ib nhưng shop vẫn khong rep để đổi hàng,wrong_missing_item
3053,neutral,negative,clear_negative,"Giao hàng nhanh chóng, đóng gói hàng cẩn thận, chất lượng sản phẩm tốt Nhug shop giao nhầm hàng 0:30",giao hàng nhanh chóng đóng gói hàng cẩn thận chất lượng san pham tốt nhug shop giao nhầm hàng 0 30,wrong_missing_item
3055,negative,neutral,clear_neutral,Chất lượng: kinh cường lưc Sản phẩm: Sản phẩm chất lượng kém Nói chống trộm nhưng dán zô vẫn nhìn thấy bình thường ạ.ko coa chống trộm được và còn mất lun cảm ứng nhận diện khuôn mặt 0:05,chất lượng kinh cường lưc san pham san pham chất lượng kém nói chống trộm nhưng dán zô vẫn nhìn thấy binh thuong ạ khong coa chống trộm duoc và còn mất lun cảm ứng nhận diện khuôn mặt 0 05,product_quality
3061,neutral,negative,clear_negative,"Đúng với mô tả: dung Chất lượng sản phẩm: binh thuong Tưởng kính tam 50k thì sẽ xịn hơn mà mua về 1 tuần thì dễ xước mặt, còn bám vân tay kinh, không nên mua phí tiền 1 huyvuong081",đúng với mô tả dung chất lượng san pham binh thuong tưởng kính tam 50k thì sẽ xịn hơn mà mua về 1 tuần thì dễ xước mặt còn bám vân tay kinh khong nên mua phí tiền 1 huyvuong081,product_quality
3067,negative,neutral,clear_neutral,"Dịch vụ của shop thì tốt nhưng chất lượng của kính thì khá tệ. Cảm ứng không được mượt lắm phải ấn mạnh hơn bình thường 2 lần, lúc nào tay khô không có mồ hôi thì vuốt mãi không được luôn",dịch vụ của shop thì tốt nhưng chất lượng của kính thì khá tệ cảm ứng khong duoc mượt lắm phải ấn mạnh hơn binh thuong 2 lần lúc nào tay khô khong có mồ hôi thì vuốt mãi khong duoc luôn,product_quality
3073,negative,positive,positive_fulfillment,"2 lần trước mình mua dùng ok nên mua lại, đợt này seal tự lấy bụi quá dỏm, kéo được 1 nửa đứt ngang. Thế là phải tự cân chỉnh dán thủ công, là tự dán dữ chưa :))) Cho shop thêm 1 sao vì đọc note giao đúng màu dây quấn sạc 0:04",2 lần trước mình mua dùng ok nên mua lại đợt này seal tự lấy bụi quá dỏm kéo duoc 1 nửa đứt ngang thế là phải tự cân chỉnh dán thủ công là tự dán dữ chua cho shop thêm 1 sao vì đọc note giao đúng màu dây quấn sạc 0 04,product_quality
