review_id,review_text,sentiment_label,issue_label,is_multi_topic,secondary_issue,comment_type,source
250,Chất lượng sản phẩm: không giống quảng cáo Mình mua pin 5-8 tiếng. Sau khi sạc đầy chỉ dùng được 4 tiếng,neutral,product_quality,no,,free_text_review,shopee_real_scraped
251,"Shop xem lại sao nói quạt lồng sắt sơn tĩnh điện , sao giao hàng quat lại bằng nhựa",neutral,seller_service,yes,shipping_delivery,free_text_review,shopee_real_scraped
252,mong ngày nhận hàng mà khui hàng thì thấy bị móp ở lòng quạt,negative,packaging,no,,free_text_review,shopee_real_scraped
253,"Đóng gói sơ sài, vận chuyển xa nhưng k chêm bên trong hộp nên lồng quạt bị móp méo, làm nghe tiếng rè của lồng quạt khi bật. Được cái quạt chạy mạnh, đang test thời lượng pin",negative,shipping_delivery,yes,packaging,free_text_review,shopee_real_scraped
254,Sạc đầy pin và quạt chỉ sử dụng tối đa được tầm hơn 2 tiếng thôi,neutral,no_issue,no,,free_text_review,shopee_real_scraped
255,"Vừa mới nhận dc. Quạt , máy bị trầy xước tùm lum. Chưa sử dụng nhưng nhận hàng như ko phải đồ mới hơi thất vọng",negative,damaged_defective,no,,free_text_review,shopee_real_scraped
256,Quạt giống bị đổi trả xước phía sau pin 10cell dùng được hơn 3 tiếng,neutral,no_issue,no,,free_text_review,shopee_real_scraped
257,"Hàng giao bị móp, méo",negative,packaging,no,,free_text_review,shopee_real_scraped
258,"Hai con ốc này ko vặn cứng đc, nên cái chụp sắt phía sau rất lỏng lẻo, ko chắc chắn. Shop ko kiểm tra hàng trước khi giao",negative,seller_service,yes,shipping_delivery,free_text_review,shopee_real_scraped
259,"Vận chuyển bị móp, lồng quạt mềm, dễ móp, cánh cọ xè xè, motor bung óc, trục lệch như clip. Đợi hàng về r đi sửa thêm 50k. Nhắn shop rep đúng 3 dòng như ảnh. Chấm hỏi! Nhưng công tâm thì quạt có mát, sd tạm ổn",positive,shipping_delivery,yes,damaged_defective,free_text_review,shopee_real_scraped
260,Đặt loại pin 20cell nhưng chỉ nhận đc 1 cục pin nha,positive,damaged_defective,no,,free_text_review,shopee_real_scraped
261,Quạt chỉ đứng im chỗ ko có nút xoay tự động. Nên cũng ko tiện,neutral,no_issue,no,,free_text_review,shopee_real_scraped
262,"Pin 10 cell chạy max 3 tiếng, sạc đầy",neutral,no_issue,no,,free_text_review,shopee_real_scraped
263,Pin dùng dc có 3h,neutral,no_issue,no,,free_text_review,shopee_real_scraped
264,Quạt mát nhưng pin chỉ đk 4 tiếng 1 cục.. không như quảng cáo,positive,damaged_defective,no,,free_text_review,shopee_real_scraped
265,Tam ổn chế độ 1 kg sử dung đc,neutral,no_issue,no,,free_text_review,shopee_real_scraped
266,"Mình nhận quạt thấy trên pin ko có j hiển thị pin 5cell hay 10 cell trong khi nấc 2 lại mát nhe hơn nấc 1. Cũng k thấy mát bằng quạt hxom vừa mua mát hơn mà y hệt quạt này lại ghi rõ pin 10cell, 199v nên đánh giá tạm shop 3 sao",positive,no_issue,yes,size_fit,free_text_review,shopee_real_scraped
267,"Độ mạnh: gh Thời lượng pin: hh Chất liệu: hh ốt phiên giao dịch 6/3, giá vàng thế giới giao ngay tăng 91 USD lên 5.172 USD một ounce. Diễn biến này đảo ngược so với phiên trước đó. Thị trường đi lên sau khi Mỹ công bố số việc làm mới tháng 2 giảm 92.000, trong khi tỷ lệ thất nghiệp tăng lên 4,4%. Số liệu này củng cố",neutral,material_comfort,yes,shipping_delivery,free_text_review,shopee_real_scraped
268,"quạt xài khá mạnh, tuy nhiên đóng gói chưa chắc chắn lắm, mình mua về bị bể 1 đầu của pin..hơi buồn về điều này",negative,packaging,no,,free_text_review,shopee_real_scraped
269,"Hình ảnh mang tính chất minh họa để nhận xu,, sản phẩm này mình mới dùng chưa biết có dùng đc lâu không",neutral,damaged_defective,no,,free_text_review,shopee_real_scraped
270,Sạc dùng 3 hôm hỏng mất cái sạc. Quạt dùng cũng ok,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
271,Độ mạnh: bth Thời lượng pin: bth Chất liệu: tam,neutral,material_comfort,no,,free_text_review,shopee_real_scraped
272,Như kiểu ship đồ đã qua sử dụng cho khách,neutral,damaged_defective,no,,free_text_review,shopee_real_scraped
273,"Cái lồng như đồ chơi, móp méo cấn quạt tè le, sứt gãy mối hàn. Cục cell đi kèm nhìn rõ cục mới cục cũ",negative,packaging,no,,free_text_review,shopee_real_scraped
274,Dùng thì oke nhưng Sản phẩm ko thấy tem mác gì cảm thấy ko có sự chắc chắn về sản phẩm,positive,damaged_defective,no,,free_text_review,shopee_real_scraped
275,"Chất lượng sản phẩm: tạm ổn Đúng với mô tả: đúng Tính năng nổi bật: làm mát,đã mua một cái và thấy ok nên mua thêm,nhưng mua lần 2 này ko ưng ý lắm vì shop đóng gói sơ sài,quạt thì to mà hộp đóng gói thì nhỏ xíu,móp méo,cánh quạt sát vào thân máy gây ra tiếng ồn lớn do va chạm vào nhau,máy thì quay rất ồn luôn,so với máy mình mua trước thì nó quạt êm hơn còn máy đợt này quá ồn,quay cảm giác rất khó chịu như tiếng máy cày ý",negative,packaging,yes,damaged_defective,free_text_review,shopee_real_scraped
276,Tính năng nổi bật: quạt tốt Chất lượng sản phẩm: 3* Pin lỏ sạc 10h dùg dc 5 6h là kịc pin ghẻ mà 10cell dùg tưởg dc lâu ai dè như cc Quạt thì mạh pin thì sạc lâu dùg nhah hết,positive,no_issue,no,,free_text_review,shopee_real_scraped
277,Shop đóng gói quá tệ không quấn nhiều lớp để vận chuyển quạt bị móp méo nhiều,negative,shipping_delivery,yes,packaging,free_text_review,shopee_real_scraped
278,"mua loại 10 cell quảng cáo được từ 5-8 tiếng nhưng thực tế dùng chỉ được khoảng 2,5 tiếng ở chế độ mạnh nhất",positive,damaged_defective,no,,free_text_review,shopee_real_scraped
279,Không có trụ cố định,neutral,no_issue,no,,free_text_review,shopee_real_scraped
280,Tôi đã mua 1cai dùng ok nên mua cái thứ 2thi nhận hàng đóng gói không được cẩn thận như đơt đầu bị móp,negative,packaging,no,,free_text_review,shopee_real_scraped
281,Chất lượng sản phẩm: tốt,positive,no_issue,no,,free_text_review,shopee_real_scraped
282,"Giao sai hàng, nhắn tin liên hệ hoàn tiền thì ko trả lời, bơ luôn",negative,wrong_missing_item,yes,shipping_delivery,free_text_review,shopee_real_scraped
283,Cánh quạt cọ vô trong mở lên kêu tiếng rất to,neutral,no_issue,no,,free_text_review,shopee_real_scraped
284,Tính năng nổi bật: pin Chất lượng sản phẩm: 8/10 Lổi con ốc dài ngắn bị cọ vào cánh quạt trc khi ráp ngta nên test hoat độg kỷ rồi giao cho khách hàng. Shop làm ko chuyên nghiệp rồi. Hàg chưa sài chưa biết độ bền nhưg tui tự chế lại pass ốc để cân bằg cánh quạt rất phiền phức khi mua hàg mới mà lại chế cháo thêm. Chán cách bốc hàg cho khách quá. Ảnh mang tính chất minh hoạ,positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped
285,Độ mạnh: quat mạnh mà đống gói sơ sài bị móp quạt,negative,packaging,no,,free_text_review,shopee_real_scraped
286,"Chất lượng sản phẩm: lỗi Tính năng nổi bật: mát, lâu hết pin Giao đúng mẫu nhưng bị lỗi có hai mức nhưng chỉ sài được một mức, mình có hỏi shop nhưng shop không hề có phản hồi, bỏ tiền ra nhưng nhận lại hàng lỗi không đúng quảng cáo🙂",negative,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped
287,Shop gói hàng ko cẩn thận để bể cục sạc pin lòng quạt thì bị móp méo,negative,packaging,no,,free_text_review,shopee_real_scraped
288,"Độ mạnh: gió quạt ok Thời lượng pin: pin đc 2,5h, quảng cáo nói từ 5-10h, mua 2 cục tổng 20cell đc 5h, k ưng lắm về thời gian pin",positive,no_issue,no,,free_text_review,shopee_real_scraped
289,"Chất lượng sản phẩm: pin yếu, sạc đầy mà đang quạt hụt hơi, xong lên lại yếu Tạm được",neutral,product_quality,no,,free_text_review,shopee_real_scraped
290,"Tàm tạm thôi. Thiết kế chỉ để xài khi mất điện, chứ k vừa xài vừa sạc được đâu. Cánh quạt bằng kim loại, hơi ghê. Shop đóng hàng khá cẩu thả nữa",negative,size_fit,yes,seller_service,free_text_review,shopee_real_scraped
291,Chất lượng sản phẩm: kém Đúng với mô tả: yes Quạt hoàng thiện quá kém nhưng vẫn sài đc,positive,damaged_defective,no,,free_text_review,shopee_real_scraped
292,Tính năng nổi bật: ok Đúng với mô tả: ok Chất lượng sản phẩm: quạt thì ok nhưng củ sạc bị gãy đầu chui chui sạc bị gãy,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
293,Quảng cáo 3-6 tiếng mà hơn 1 tiếng là hết rồi,neutral,no_issue,no,,free_text_review,shopee_real_scraped
294,"hàng bóp méo lồng và pin lắp vào quá chặt,mất sức quá mới cho vào dc.noi chung hành ko ung lắm",neutral,no_issue,no,,free_text_review,shopee_real_scraped
295,Pin thực tế k dùng được lâu như quảng cáo,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
296,"Quạt mạnh, tuy nhiên quá ồn",neutral,no_issue,no,,free_text_review,shopee_real_scraped
297,Quạt mạnh xạc ko vào bin buồn ge,neutral,no_issue,no,,free_text_review,shopee_real_scraped
298,"Quạt lắp vào không được mạnh lắm , hơi yếu",neutral,no_issue,no,,free_text_review,shopee_real_scraped
299,Chất lượng sản phẩm: ồn và kêu như máy cày,neutral,damaged_defective,no,,free_text_review,shopee_real_scraped
300,Cánh quạt dễ bị lỏng,neutral,no_issue,no,,free_text_review,shopee_real_scraped
301,"Quạt ko quay dc, chán",neutral,no_issue,no,,free_text_review,shopee_real_scraped
302,Chất lượng sản phẩm: bình thường Nhân 2 cái quạt mà 1 cái khơi ra bị bung như này. Hộp nguyên vẹn không mop.Đem về gắn lại cũng dùng đc. Mà không hài lòng với shop lăm . Pin dùng đc khoảng 6 tiếng chứ không phải pin 10cell dùng đc 8-10 tiếng như quảng cáo nha. Hỏi chatgpt thì shop giao pin có 5cell thôi nha,positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped
303,"Quạt mắt lắm, nhưng Pin hơi chán, dùng tầm 3h30 (Mình mua 10 cell) là hết mặc dù dùng ở chế độ I. Sạc cũng siêu lâu 6-7h mới đầy. Không biết do Pin lỏm hay sao đó, mn cân nhắc",positive,damaged_defective,no,,free_text_review,shopee_real_scraped
304,"Độ mạnh: tốt Thời lượng pin: pin 10 cell nhưng bật chế độ thường chỉ dùng được tầm 2 tiếng 30p Chất liệu: ổn Pin yếu, không như kì vọng",positive,damaged_defective,no,,free_text_review,shopee_real_scraped
305,"Hỏi động cơ có than hay là không than, shop trả lời không than, mở ra thì cục mô tơ như thế này",neutral,damaged_defective,no,,free_text_review,shopee_real_scraped
306,Quạt mạnh nhưng giao về là thùng giấy carton bình thường không phải thùng của quạt nên chả biết nhãn mác xuất xứ gì cả. nhìn cuc pin cũng chả biết có phải 10 cell không. Mỗi lần sạc pin phải tháo ra khá phiền vì nó nặng,positive,damaged_defective,no,,free_text_review,shopee_real_scraped
307,"Mua về dùng thử bật hơn 4 tiếng vẫn chạy ok, nhưng quạt thì bị móp méo hết bật cánh quạt chạm vào khung phải lấy kìm bẻ lại mới không chạm. Quạt và cả pin đều có những chỗ bị xước",negative,packaging,no,,free_text_review,shopee_real_scraped
308,Đúng với mô tả: không lắp pin phổ thông được,positive,no_issue,no,,free_text_review,shopee_real_scraped
309,ằm mình dùng đc 1 ngày thì n bị chập chờn,neutral,no_issue,no,,free_text_review,shopee_real_scraped
310,"Giao chậm, bị móp viền",negative,shipping_delivery,no,,free_text_review,shopee_real_scraped
311,k hài lòng vì quạt k giống hình,positive,no_issue,no,,free_text_review,shopee_real_scraped
312,Tạm đk,neutral,spam_irrelevant,no,,spam_irrelevant,shopee_real_scraped
313,Bị móp lồng,negative,packaging,no,,free_text_review,shopee_real_scraped
314,Hàng bị móp,negative,packaging,no,,free_text_review,shopee_real_scraped
315,Hàng giữ bị móp!,negative,packaging,no,,free_text_review,shopee_real_scraped
316,Mẫu mã khá đẹp Tốc độ giao hàng cũng hơi lâu mợt xíu Giá ổn Nhưng máy hơi yếu,positive,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped
317,"Đúng với mô tả: cx cx Chất lượng sản phẩm: tạm 3/5 làm bằng nhựa ghép đép lại nhìn hơi mất thẩm mĩ Ờm so với giá cx chấp nhận, quên đọc mô tả nên nhân về hơi bất ngờ tại nó hơi nhỏ vs nút bấm hơi mệt nói chung so vs giá thì như v cx ok",positive,no_issue,no,,free_text_review,shopee_real_scraped
318,Giao hàng nhanh.nhận đủ hàng.mà sao cây quạt k gióng hình ạ😀.mau hết bin dở quá 30p hét bin roi,positive,no_issue,no,,free_text_review,shopee_real_scraped
319,"Đúng với mô tả: dung Chất lượng sản phẩm: on Pin không trâu như quảng cáo nha, 100% mà nấc 1 chỉ xài đc khoảng 3 tiếng",positive,no_issue,no,,free_text_review,shopee_real_scraped
320,Đúng với mô tả: đúng Chất lượng sản phẩm: rất tệ diện tích gió quá nhỏ nên không thấy mát gì cả không đáng tiền chỉ được cái đẹp,positive,no_issue,no,,free_text_review,shopee_real_scraped
321,San pham cung duoc ko gi may mat lam đi dau đo thi co the dung duoc,neutral,no_issue,no,,free_text_review,shopee_real_scraped
322,"Chất lượng sản phẩm: cx đc Đúng với mô tả: đúng Giao hàng về hộp móp, mới mở mà hình led đã bị xước, tui không bíc làm sao để móc dây vào luôn, giao hàng lâu",negative,packaging,yes,shipping_delivery,free_text_review,shopee_real_scraped
323,"Rất thất vọng về shop, hôm trc mk có mua 1 cái thấy dùng ok gió mát lâu hết pin nên đặt thêm 2 chiếc về dùng, nhưng shop lại gửi mk nghĩ rằng đã có ng dùng thấy pin 82% nhưng rất nhanh hết pin, còn 1 chiếc là 0% pin, cái 82% nhanh hết pin lắm mk bật số 1 mà chưa đến 1 phút mất 1% pin vậy trung bình hơn nửa tiếng là hết pin r, nếu bật số 5 thì chắc dc vài phút 1 r*****3",positive,damaged_defective,yes,material_comfort,free_text_review,shopee_real_scraped
324,"Chất lượng sản phẩm: theo thời gian để đánh giá Đúng với mô tả: không giống Tôi đặt quạt màu xanh Shop giao màu trắng, nếu như không có màu tôi chọn Shop có thể ib hỏi tôi, để rồi nhận ko đúng với lựa chọn của mình cảm thấy thất vọng không hề nhẹ",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped
325,"Chất lượng sản phẩm: tốt Đúng với mô tả: chưa hoàn toàn quạt mát, pin cũng trâu, nhưng mình chỉ cho 3 sao vì một vài điểm ko giống trong ảnh. Ko biết vì mình săn đc với giá 0đ nên shop lại gửi sản phẩm ko đúng như trong hình như vậy hay vì lí do khác",positive,damaged_defective,yes,price_value,free_text_review,shopee_real_scraped
326,"Đúng với mô tả: không kiểu Tôi mua màu xanh cái hộp thì lại màu đen Chất lượng sản phẩm: tạm Quạt thì cũng mát nhưng ở cách gói hàng và cách bán không ổn nếu bạn nhìn kỹ thì trong này Tôi đặt màu xanh nhưng cái hộp lại màu đen và cái hộp còn bị móp méo nữa chứng tỏ một điều là cái hàng mà tôi mua đã có người từng xài rồi vì người ta trả hàng không có hộp nên họ phải lấy hộp khác bỏ vào và còn một điều nữa là phía dưới của cây quạt nó bị trầy xước rất nhiều thêm cái đồ sạc nữa kiểu như là không biết để quá lâu hay là đã có người từng xài rồi nhưng đồ sạc rất lỏng lẻo Nếu bạn nhìn kỹ video thì bạn sẽ thấy kiểu như khi tôi bẻ đồ sạc đó là cái máy quạt nó sẽ vô pin nhưng nếu mà để thẳng á là nó bị lỏng rồi nó không vô pin liền , sản phẩm thì tôi đã đặt vì trong đó nó ghi là loại 1 nên là tôi nghĩ nó sẽ tốt nhưng không ngờ nó lại chất lượng sản phẩm như vậy",negative,packaging,yes,damaged_defective,free_text_review,shopee_real_scraped
327,Đúng với mô tả: đúng Chất lượng sản phẩm: mang về hộp méo Quạt như kiểu bị lỏng,positive,no_issue,no,,free_text_review,shopee_real_scraped
328,"Chất lượng sản phẩm: lộn màu quạt , chân sạc quạt bị méo Đúng với mô tả: đúng",positive,no_issue,no,,free_text_review,shopee_real_scraped
329,"Chất lượng sản phẩm: bình thường Đúng với mô tả: đúng Sức gió tạm, kh ồn to nhưng pin hao quá nhanh. 100% pin dùng đc trong 1h15p :)))?",positive,damaged_defective,no,,free_text_review,shopee_real_scraped
330,Đúng với mô tả: Đúng Chất lượng sản phẩm: Không Hàng bị bể nhưng đang cần sử dụng nên đành nhận thôi,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
331,Mở ra đã như này,neutral,damaged_defective,no,,free_text_review,shopee_real_scraped
332,Sạc đầy pin cũng chỉ bật được 50phút. Rất nhanh hết pin Không mua lại,positive,no_issue,no,,free_text_review,shopee_real_scraped
333,Chất liệu: giao sai màu,negative,wrong_missing_item,yes,shipping_delivery,free_text_review,shopee_real_scraped
334,"Chất lượng sản phẩm: giá rẻ nên kèm theo chất luợng Đúng với mô tả: đúng mô tả Mở hàng là đã hết pin. Shop trả lời nhanh, nhiệt tình. Tuy nhiên, mua hàng rẻ nên phải chấp nhận hàng ko như ý, rất nhanh hết Pin (chắc phù hợp giá tiền) . Xài 1 tí là hết rồi. Mng nên cân nhắc mua loại tốt tốt xíu",positive,damaged_defective,yes,price_value,free_text_review,shopee_real_scraped
335,"Giá rẻ, quạt mát, nhưng cổng sạc có vấn đề lúc sạc được lúc ko",positive,damaged_defective,no,,free_text_review,shopee_real_scraped
336,"Đúng với mô tả: đúng Chất lượng sản phẩm: đúng Mọi thứ đều đúng noại trừ pin , sạc 100%pin dùng đc 30 phút ko bt nói j hơn nhưng cũng may là giá rẻ",positive,damaged_defective,no,,free_text_review,shopee_real_scraped
337,Đúng với mô tả: ok Chất lượng sản phẩm: tốt Giao sai 1 màu 4★,negative,wrong_missing_item,yes,product_quality,free_text_review,shopee_real_scraped
338,Hàng về thấy giống hàng đã dùng pin còn chai nữa nhưng giá rẻ chấp nhận,positive,damaged_defective,no,,free_text_review,shopee_real_scraped
339,Chất lượng sản phẩm: bình thường Đúng với mô tả: cũng đúng,positive,no_issue,no,,free_text_review,shopee_real_scraped
340,"Đúng với mô tả: như hình Chất lượng sản phẩm: Okay 👌 Dung lượng pin nhỏ mau hết PIN nhưng sạc đầy cũng nhanh🔋 Nút bấm dễ hư, sử dụng lần thứ 2 là hư",negative,damaged_defective,no,,free_text_review,shopee_real_scraped
341,"Chất liệu: nhựa Giá đỡ: 5 cấp độ Kích thước: nhỏ gọn shop oi í là kể cả mình sạc đến 100% thì nó chỉ dùng dc 20% là cùng xong nó sập nguồn , sạc đến mức nào thì cũng chỉ dùng dc có khoảng 20% là sập nguồn thì mình không hiểu pin của quạt có vấn đề hay là sạc có vấn đề ạ?",neutral,damaged_defective,yes,material_comfort,free_text_review,shopee_real_scraped
342,"Chất liệu: Nhựa Giá đỡ: ổn Kích thước: nhỏ gọn Nhanh hết pin , không mát lắm và ồn",negative,damaged_defective,yes,material_comfort,free_text_review,shopee_real_scraped
343,Hư led,neutral,spam_irrelevant,no,,spam_irrelevant,shopee_real_scraped
344,Nên cân nhắc trc khi mua quạt rẻ. Ồn mà gió k mát. Ảnh chỉ nang tính chast,positive,no_issue,no,,free_text_review,shopee_real_scraped
345,Quạt gió số 5 vẫn chỉ hơi mát thôi,positive,no_issue,no,,free_text_review,shopee_real_scraped
346,Chất lượng sản phẩm: ổn Đúng với mô tả: đúng Hoi nhanh hết pin chút,positive,no_issue,no,,free_text_review,shopee_real_scraped
347,Đúng với mô tả: ddungs vs mo tar Chất lượng sản phẩm: ổn Mk thấy quạt hơi bất tiện tắt đi lại bấm số lên lại từ đầu,positive,no_issue,no,,free_text_review,shopee_real_scraped
348,Quạt dùng tạm được nhưng thấy bị thiếu dây treo quạt. Có các nấc để bật các chế độ. Quà sinh nhật cho con gái rất thích,positive,damaged_defective,no,,free_text_review,shopee_real_scraped
349,Chất lượng sản phẩm: tốt Đúng với mô tả: pin rất nhanh hết không như quảng cáo xài chưa tới 1tiếng là ht pin còn sạc thì lâu,positive,no_issue,no,,free_text_review,shopee_real_scraped
350,Chất liệu: chất liệu nhựa ổn nhưng cần kiểm tra kĩ hơn Giá đỡ: mức gió vừa phải chưa quá mạnh Kích thước: dễ cầm,positive,damaged_defective,yes,size_fit,free_text_review,shopee_real_scraped
351,"Đúng với mô tả: mua mua màu xanh lá giao xanh dương Chất lượng sản phẩm: pin lỏng lẻo,nắp dễ rớt Đóng gói sơ sài, hộp bị móp,và quạt nhớt",negative,packaging,yes,shipping_delivery,free_text_review,shopee_real_scraped
352,"Đúng với mô tả: Đúng Chất lượng sản phẩm: K bt K cs đây đeo cổ , K có miếng thơm như đánh giá",positive,no_issue,no,,free_text_review,shopee_real_scraped
353,Chất lượng sản phẩm: tuot pin nhanh,neutral,product_quality,no,,free_text_review,shopee_real_scraped
354,Tạm được,neutral,spam_irrelevant,no,,spam_irrelevant,shopee_real_scraped
355,Chất liệu: mbjzh Giá đỡ: jgj Kích thước: kkx Khong biết gì cả đâu mà phải đi anh ấy không biết bơi lội đến đâu phơn,neutral,damaged_defective,yes,material_comfort,free_text_review,shopee_real_scraped
356,Mới sạc được có một lần đã hư rồi hic,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
357,hàng ok đẹp nma nhanh hết pin dùng chưa tới 45p là hết điện,positive,no_issue,no,,free_text_review,shopee_real_scraped
358,Quạt bị mất 1 nan vẫn gửi cho khách rất ko hài lòng về shop,positive,no_issue,no,,free_text_review,shopee_real_scraped
359,Chất lượng sản phẩm: tạm đuoy,neutral,product_quality,no,,free_text_review,shopee_real_scraped
360,"Quạt mát nhưng mùi khét lẹt, pin chưa dùng lâu nên không rõ được bao lâu",positive,damaged_defective,no,,free_text_review,shopee_real_scraped
361,"Xài đc xíu là hết pin. Chán Giao hành nhanh, đúng mẫu mã. Hình ảnh mang tính nhận xu",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped
362,"Đúng với mô tả: shop giao nhầm màu, quạt hơi ồn 1 irvibpv02t",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped
363,Đúng với mô tả: ko Chất lượng sản phẩm: bị đứt dây điện của quạt,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
364,K hài lòng.đặt màu trắng thì giao màu hồng.100%100 pin.mà k có một tí gió,positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped
365,"Quạt bật lên có kêu rè rè do ma sát với dây điện, dây điện dán bằng súng bằng keo không chắc lắm nhưng có thể tự dán lại. Quạt có năm chế độ, cũng mát không đến nỗi tệ. Độ hoàn thiện vừa phải nhưng với giả cả thế này thì cũng bình thường",negative,damaged_defective,no,,free_text_review,shopee_real_scraped
366,Quạt mạch nhiều cấp độ nhưng nhanh tụt pin Bật đc 20p là hết sạch pin với mức độ 3,positive,damaged_defective,no,,free_text_review,shopee_real_scraped
367,Chất lượng sản phẩm: Pin yếu Đúng với mô tả: Cũ và trầy,positive,no_issue,no,,free_text_review,shopee_real_scraped
368,"Đúng với mô tả: đúng màu T dùng voucher nên nó rẻ 🥰, shop sợ lỗ hay sao gửi t cái dùng rồi hay sao á , nó bẩn điên luôn á 💔💔",positive,no_issue,yes,color_design,free_text_review,shopee_real_scraped
369,Quạt mua về chưa sử dụng đã ko chạy shop bán hàng mất uy tín,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
370,Chất lượng sản phẩm: ngoại hình k thấy j tương đối oinr Đúng với mô tả: pin sài 5p tuột hơi sâu,positive,no_issue,no,,free_text_review,shopee_real_scraped
371,Đặt màu Hồng giao màu xanh,neutral,color_design,yes,shipping_delivery,free_text_review,shopee_real_scraped
372,cũng oke nhưng sao mình cảm thấy pin trôi hơi nhanh nhỉ với lại gió cũng ko lực lắm,positive,damaged_defective,no,,free_text_review,shopee_real_scraped
373,Chất lượng sản phẩm: ko nên mua loại này Loại 1 khó xài mau hết pin lâu lâu nó tự tắc dù chưa hết pin,positive,no_issue,no,,free_text_review,shopee_real_scraped
374,"Giao hàng không nhanh lắm lúc nhận thì hộp ở trong móp méo hết cả rồi may là chưa ảnh hưởng đến quạt, gió cũng khá yếu dù đã bật cấp 5, đúng là tiền nào của nấy vẫn nên đầu tư vào 1 chiếc chất lượng cao nếu muốn dùng lâu dài",negative,packaging,yes,shipping_delivery,free_text_review,shopee_real_scraped
375,Pin yếu mới đến 19% pin đã hết,neutral,no_issue,no,,free_text_review,shopee_real_scraped
376,"Chất liệu: ok Giá đỡ: ok Kích thước: ok Hết pin nhanh quá, ko thực sự mát như kỳ vọng",positive,no_issue,yes,damaged_defective,free_text_review,shopee_real_scraped
377,Quạt tý là hết pin:))) nó xuống nhanh cực kỳ luôn k như quảng cáo,neutral,damaged_defective,no,,free_text_review,shopee_real_scraped
378,Mọi thứ đều tốt trừ màu sắc. Đặt màu hồng lại giao màu xanh,positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped
379,Chất lượng sản phẩm: đg 73℅ mà tự nhiên sập nguồn là sao,neutral,product_quality,no,,free_text_review,shopee_real_scraped
380,"Đúng với mô tả: đúng Chất lượng sản phẩm: bth Hộp bị méo,nút bấm bị lõm,chai pin nhanh nói chung sẽ mua lại",positive,no_issue,no,,free_text_review,shopee_real_scraped
381,Chất liệu: chưa nhận được hàng Đền cho khách có cái quạt cũng quỵt thu,neutral,damaged_defective,no,,free_text_review,shopee_real_scraped
382,Khi nhận hàng nút bấm bị lún vô trong rất khó bấm,neutral,no_issue,no,,free_text_review,shopee_real_scraped
383,"Quạt yếu, theo hình ảnh có dây đeo, nhưng giao ko có dây đeo và dây sạc",positive,damaged_defective,no,,free_text_review,shopee_real_scraped
384,quạt lỏ nhé mng :))) mk dùng tí là hết pin r ch test liên tục dc bao lâu nhưng cứ 1 lúc là tự tắt xog đợi 1 lúc lại lên ko hiểu luôn,positive,damaged_defective,no,,free_text_review,shopee_real_scraped
385,"tụt pin quá nhanh,mik mới sdung chx đc 20p đã hết pin r nhìn như hàng đã sài qua rồi v",neutral,damaged_defective,no,,free_text_review,shopee_real_scraped
386,Hơi dao trễ với lại là huỷ đơn hàng của khách nên mình chỉ đánh giá thấp thôi nha,neutral,price_value,no,,free_text_review,shopee_real_scraped
387,"Quạt mau hết pin, cực kỳ mau hết pin ấy, đúng màu đúng sp, lúc trước mình mua 1 cái y chang nhưng xài đc 1-2 tiếng tùy cấp độ gió, còn sp shop mau hết pin lắm, nó đang 70 cái về số 0 luôn",positive,damaged_defective,yes,color_design,free_text_review,shopee_real_scraped
388,"Chất liệu: binh thuong SP bình thường. Hiệu năng không cao, mua cho trẻ con chơi",positive,no_issue,yes,damaged_defective,free_text_review,shopee_real_scraped
389,Đúng với mô tả: đúng Chất lượng sản phẩm: hơi tệ Sạc 100% mà gió không bằng 1/4 cái quạt tặng,negative,product_quality,no,,free_text_review,shopee_real_scraped
390,Bị xước vs đóng gói k kĩ nhìn như hàng cũ,neutral,packaging,no,,free_text_review,shopee_real_scraped
391,"Chất lượng sản phẩm: đúng Đúng với mô tả: ko, đặt màu đen nhưng lại giao màu xanh khá thất vọng về shop 😥",negative,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped
392,"Chất liệu: nhựa Giá đỡ: có Kích thước: dễ cầm, nhẹ tay Quạt có 5 mức, nhưng yếu lắm, quạt ko đc mạnh vs mát lắm nha. Lúc giao hàng về hộp bị méo móp. Ko có dây đeo cổ",negative,packaging,yes,shipping_delivery,free_text_review,shopee_real_scraped
393,nhựa không tốt dễ vỡ và pin cũng không sài được lâu,negative,damaged_defective,no,,free_text_review,shopee_real_scraped
