review_id,review_text,sentiment_label,issue_label,is_multi_topic,secondary_issue,comment_type,source
191,"toot dubg rat tốt rất tuyêt nen mua! thuong xuyen mua nen rat ung rat thich san pham nay, lan sau minh lai mua tiep shop cu gui cho minh nha",positive,general_feedback,true,product_quality,shopee_template_review,real_review
192,hiệu năng muot ma chup anh net màn hình man hinh sac net lần đầu mua điện thoại online nhưng nhận hàng thấy okhông và không có vấn đề gì. giao hàng nhanh và đóng gói cẩn thận,positive,shipping_delivery,true,product_quality,shopee_template_review,real_review
193,"giao hàng nhanh như điện, đặt hôm trước hôm sau đã nhận, máy mới brandnew không có gì phải bàn cãi, hoá đơn đầy đủ",positive,device_performance,true,shipping_delivery,free_text_review,real_review
194,"đúng faceid, dynamic island tốt nâng cấp từ ip xr lên phải nói thấy đổi toàn diện. rất đáng đồng tiền. muốn mua cái thứ",positive,audio_quality,true,product_quality,shopee_template_review,real_review
195,tốt đúng okhông . . . ̉ ̛ ̛ . ̂́ . ̂̃ ̣ ̣̂- ̉ ̛ ̛,positive,general_feedback,true,product_quality,shopee_template_review,real_review
196,"đặt hàng shop đóng gói cẩn thận giao hàng nhanh đúng mẫu mình đặt. màu bạc đẹp lắm, canh sale được giá rẻ nữa nên tin tưởng đặt mua nha mọi người",positive,price_value,true,packaging,free_text_review,real_review
197,tôi thấy hiệu suất xử lý mọi tác vụ rất mượt mà chụp ảnh và quay video đều sắc nét và rõ chi tiết màn hình độ phân giải cao giúp xem phim chụp hình đều rõ,positive,camera_performance,true,size_fit,shopee_template_review,real_review
198,"săn sale 4/4/26 được mã voucher của sàn + mã giảm giá thẻ tín dụng techcombankhông thêm 500k, mình mua được với giá 35tr450 màu silver, bản 256gb. giá rẻ hơn ở ngoài khoảng 2 triệu",positive,price_value,true,material_comfort,free_text_review,real_review
199,muot ma chup anh đẹp màn hình màu sac sac net sản phẩm chính hãng. sẽ tiếp tục ủng hộ shop nếu cần mua,positive,color_design,true,product_quality,shopee_template_review,real_review
200,"muot ma qua tuyet voi màn hình chuan vừa nhận hàng unbox máy nét như sony lun, viettel đóng gói tem rất nhiều và cẩn thận ạ, nhận siu mượt siu nét siu đẹp , hy vọng máy dùng bền lsau sẽ lại tin tưởng chọn viettel",positive,device_performance,true,product_quality,shopee_template_review,real_review
201,"hiệu năng okhông okhông màn hình okhông giao hàng nhanh, đóng gói siêu cẩn thận, tem niêm phong dán kĩ càng. shop uy tín nên rất yên tâm!",positive,shipping_delivery,true,material_comfort,shopee_template_review,real_review
202,hiệu năng chiec điện thoại này xử lý mượt mà mọi tác vụ chụp hình có nhiều chức năng mới và nâng cao màn hình sắc nét màn hình màn hình mỏng và thiết kế kính mờ rất là đẹp hoàn hảo okhông đẹp màu cam vũ trụ đẹp giá okhông mọi thứ đều okhông hết mình đã nhận được hàng sản phẩm mình thấy ưng ý,positive,device_performance,true,product_quality,shopee_template_review,real_review
203,"hiệu năng hiệu năng mạnh, máy mát pin khoẻ 3 camera 48mp màn hình retina oled máy newseal chính hãng nên chất lượng không có gì phải lo",positive,battery_charging,true,material_comfort,shopee_template_review,real_review
204,"máy dùng tốt ảnh chụp okhông màn hình màn đẹp , viền mỏng viettel giao hàng cực nhanh , đóng gói hàng tem niêm phong cẩn thận",positive,packaging,true,product_quality,shopee_template_review,real_review
205,"hiệu suất sử dụng tốt chụp ảnh rõ nét iphone 17 pro max màn hình super retina xdr màn hình toàn phần oled 6,9 inch theo đường chéo độ phân giải 2868x1320 pixel với mật độ điểm ảnh 460 ppi màn hình iphone 17 pro max có các góc bo tròn theo đường cong tuyệt đẹp và nằm gọn theo một hình chữ nhật chuẩn. khi tính theo hình chữ nhật chuẩn, kích thước màn hình theo đường chéo là 6,86 inch diện tích hiển thị thực tế nhỏ hơn",positive,camera_performance,true,product_quality,shopee_template_review,real_review
206,"chất lượng tốt , đúng mô tả ,tính năng nổi bật . tặng shop 5 sao , sẽ tiếp tục ủng hộ shop . .mọi người nên mua nhé",positive,product_quality,false,,free_text_review,real_review
207,giao hàng nhanh đóng gói với mac tem đầy đủ có cuất hđ viettel ạ bên vitel đóng chắc chắn với vỏ đẹp hơn bên aple,positive,shipping_delivery,true,product_quality,free_text_review,real_review
208,xịn khỏi bàn luôn mkhông cứ nghĩ màu cam nhìn hơi chói nhưng không cầm trên tay thấy nó đẹp quá trời thích lắm luôn ý cứ shop mall mua hàng chính hãng mọi người nhé,positive,color_design,true,product_quality,free_text_review,real_review
209,"hiệu năng tốt đẹp màn hình okhông shop chuẩn bị và giao hàng rất nhanh. giá thành hợp lý. nguyên seal, bước đầu sử dụng tốt,có gì sẽ đánh giá sau. đánh giá 5 sao",positive,device_performance,true,product_quality,shopee_template_review,real_review
210,"sản phẩm có đai chun co giãn 360 độ bubble cloud không hằn đỏ, vách chống tràn cao, bề mặt khô thoáng với hàng triệu lỗ micron giúp ngăn ngừa hăm tã hiệu quả, mang lại sự thoải mái và khô ráo cho bé",positive,audio_quality,true,material_comfort,free_text_review,real_review
211,"hiệu năng tôi thấy hiệu suất mượt mà mọi tác vụ khi dùng điện thoại. chụp ảnh và quay video đều rất sắc nét, rõ chi tiết. màn hình màn hình sắc nét, màu sắc chân thực, hiển thị sống động. giao hàng nhanh, đóng gói cẩn thận, chất lượng như ý, hài lòng",positive,camera_performance,true,color_design,shopee_template_review,real_review
212,"hieeju suaats iphone 17 pro max thif khoir phair banf camr thaasy tuyeejt vowif vowis camera màn hình 120hz nest ddejp ngon lanfh săn được giá tạm, không rớt giá xíu nào luôn é",positive,camera_performance,true,price_value,shopee_template_review,real_review
213,rất nhiều tốt đẹp hàng new 100% mở hộp ưng ngay,positive,packaging,true,product_quality,shopee_template_review,real_review
214,shop gửi hàng nhanh chất lượng tốt giá cả hợp lý cho shop 5sao lần sau ủng hộ tiep màn hình hình ảnh mang tính chất nhận xu,positive,product_quality,true,shipping_delivery,shopee_template_review,real_review
215,"ip17prx 256gb xịn không phải bàn, hàng nguyên seal pin trâu 1.8 ngày camera siêu đẹp",positive,battery_charging,true,product_quality,shopee_template_review,real_review
216,"chinh hang ip 17 promax đúng với mô tả hàng giao nhanh, đóng gói cẩn thận",positive,shipping_delivery,true,packaging,shopee_template_review,real_review
217,hàng chất lượng đúng mô tả tặng shop 5 sao . sẽ tiếp tục mua hàng và mọi người nên mua . gặp khuyến mại giá rất tốt,positive,product_quality,true,price_value,free_text_review,real_review
218,"shop giao hàng nhanh tầm 2-3 ngày là nhận được rồi gói hàng siêu kĩ nhiều lớp chống sốc lắm máy seal đầy đủ không lỗi lầm gì hết, mua sale nên thấy rẻ hơn bên ngoài",negative,damaged_defective,true,price_value,free_text_review,real_review
219,tốt chuẩn chĩnh hãng 100%,positive,general_feedback,true,product_quality,shopee_template_review,real_review
220,"giao hàng nhanh chóng, đóng bọc cẩn thận lắm ạ, mỗi tội shop giới hạn không cho mua nhiều hay sao ấy, mình thích màu bạc nhưg mà hết, thôi mua tạm cam, bh lên deal bạc giá tôt mua sau",positive,shipping_delivery,true,color_design,free_text_review,real_review
221,"nhân viên thân thiện , giao hàng nhanh chóng , cận thận chỉnh chu",positive,shipping_delivery,false,,free_text_review,real_review
222,"máy được đóng gói cẩn thận, đủ hoá đơn gtgt, nguyên seal hộp. giao nhanh thân thiện... shiper đúng lịch trình. viettel uy tín",positive,device_performance,true,packaging,free_text_review,real_review
223,đẹp lắm chính hãng nha mọi người em tư vấn trước tránh trường hợp khách gửi quần đến mà không đủ vải làm lại mất công 2 bên ạ - quần ống rộng và độ rộng phải trên 22cm mới may được chân váy dài. - quần bó không may được chân váy ngắn và dài luôn ạ,positive,seller_service,true,wrong_missing_item,free_text_review,real_review
224,"shop giao nhanh, có hoá đơn giấy đầy đủ..săn sale chưa phải giá tốt nhất nhưng đúng màu mình thích là được",positive,price_value,true,product_quality,free_text_review,real_review
225,mô hình lắp ráp mg 1/100 zgmf-x13a providence gundam bl phiên bản mg chiều cao 23cm phân loại sản phẩm lắp ráp bạn còn chần chừ gì mà không ấn mua ngay một sản phẩm tuyệt vời như vậy!!,positive,product_quality,true,size_fit,free_text_review,real_review
226,"hiệu năng m đẹp, sắc nét. giao hàng nhanh. có tem dán khắp nơi nên yên tâm",positive,shipping_delivery,true,product_quality,free_text_review,real_review
227,okhông okhông đóng gói cẩn thận,positive,packaging,true,product_quality,shopee_template_review,real_review
228,giao hàng nhanh đúng mẫu mã số lượng uy tín đóng gói cẩn thận và an toàn đảm bảo,positive,shipping_delivery,true,packaging,free_text_review,real_review
229,"hiệu năng máy đẹp khá là okhông cam chụp đẹp, ánh sáng đủ rõ nét màn hình màn hình mượt lắm",positive,device_performance,true,product_quality,shopee_template_review,real_review
230,okhông okhông màn hình okhông sản phẩm tốt giá cả phải chăng iphone 17 promax thật đỉnh nhé các bác!mua hàng giá trị cao thì nên chọn nhà phân phối chính hãng như viettel là khối phải lo âu nha?!,positive,product_quality,true,size_fit,shopee_template_review,real_review
231,"đúng mô tả đúng mô tả đóng gói cẩn thận, hàng uy tín chính hãng",positive,packaging,true,seller_service,shopee_template_review,real_review
232,"hàng đẹp chất lượng phù hợp với giá tiền , nói chung là tạm ổn sẽ ủng hộ thêm nhiều",positive,price_value,true,product_quality,free_text_review,real_review
233,máy chính hãng màu này siêu đẹp nha mkhông sẽ giới thiệu mọi người vô shop mua 100đ,positive,device_performance,true,color_design,free_text_review,real_review
234,mua 1 cái màu cam cho vợ dùng! thấy quá là ok! rẻ hơn ra store mà đóng gói rất cẩn thận! nên múc luôn bạc cho bản thân luôn d,positive,packaging,true,color_design,free_text_review,real_review
235,okhông okhông okhông okhông không sao,positive,general_feedback,true,product_quality,shopee_template_review,real_review
236,"okhông đúng viettel tb gói mi5d gia hạn không thành công. để tham gia các gói ưu đãi hơn, soạn st7không gửi 191 7không có 1gb hoặc soạn 5g10 gửi 191 10không có 6gb , ưu đãi sử dụng đến 24h ngày đăng ký, các gói cước gia hạn theo ngày. chi tiết lh 198 0đ . trân trọng",negative,general_feedback,true,product_quality,shopee_template_review,real_review
237,"giao nhanh máy mới xuất hoá đơn vat đầy đủ bị móp viền máy mới chính hãng có vat , giao nhanh ! mua được giá khuyến mãi 36.290không cho màu bạc ! máy khui mới để ý bị móp phần viền , không hiểu nổi máy mới 100% là bị móp ! chắc do vận chuyển quá , hộp đóng gói sơ sài ! máy giá trị cao mà nhìn cái hộp quá bèo nhèo ! được cái mác mua của viettel chấm hết",negative,damaged_defective,true,shipping_delivery,shopee_template_review,real_review
238,đã nhận được sản phẩm sau 2 ngày đặt hàng. sản phẩm new lên okhông không có gì để nói,positive,product_quality,false,,free_text_review,real_review
239,"giáo hàng đúng sản phẩm, đúng màu yêu thích, sản phẩm đẹp, chất lượng tốt, shop đóng gói giao hàng nhanh chóng, sản phẩm đóng gói cẩn thận, shipper nhiệt tình, chủ đáo. nếu có nhu cầu sẽ ủng hộ shop dài dài và giới thiệu bạn bè ủng hộ shop",positive,shipping_delivery,true,product_quality,free_text_review,real_review
240,"mua hàng 4/4 và đợi đúng 5-6 ngày mới nhận được, lâu quá. mà trên app hẹn giao hàng ngày 7-4 mà không thấy đâu",negative,shipping_delivery,false,,free_text_review,real_review
241,hiệu năng san pham chat luong qua tuyet voi cammera ro net okhông màn hình okhông rat đẹp sản phẩm chính hãng,positive,product_quality,false,,shopee_template_review,real_review
242,"máy nguyên hộp, seal. chuẩn seri. không tì vết. máy đầy đủ hđ vat",positive,device_performance,true,product_quality,free_text_review,real_review
243,"đóng gói cẩn thận, rất là yên tâm! tem, seal đầy đủ! hihiii",positive,device_performance,true,packaging,free_text_review,real_review
244,giao nhanh. đặt sale 15/1 mà chiều 16/1 nhận được luôn rồi. ngoại hình checkhông okhông không vấn đề gì cả,positive,shipping_delivery,true,product_quality,free_text_review,real_review
245,"hiệu năng okhông okhông màn hình okhông đóng gói cẩn thận, chất lượng sản phẩm tốt. nhưng lại là mã zp/a",positive,product_quality,true,packaging,shopee_template_review,real_review
246,"ảnh chỉ mang tính chất minh hoạ. shop nhiệt tình, chất lượng sản phẩm tốt. lần sau sẽ ủng hộ thêm",positive,product_quality,true,material_comfort,free_text_review,real_review
247,"giao hàng nhanh, máy chính hãng hoá đơn đầy đủ. mua hàng của viettel rất là yên tâm",positive,device_performance,true,shipping_delivery,free_text_review,real_review
248,mua thêm cây nữa do giá 12/12 quá tốt săn sale quá đã lun..nguyên seal + hoá đơn từ viettel nhé mọi người,positive,price_value,true,material_comfort,free_text_review,real_review
249,iphone giá mua qua sàn hợp lý chụp ảnh quay video sắc nét độ phân giải tốc độ xử lí cao,positive,camera_performance,true,size_fit,free_text_review,real_review
250,nói chung là hài lòng. mình mua cho vợ nên vợ thích là được. mua hàng chính hãng từ viettel nên yên tâm. quay video khui hộp theo hướng dẫn là okie nha mọi người,positive,camera_performance,true,product_quality,free_text_review,real_review
251,"giao hàng nhanh, shop nhiệt tình, hàng viettel thì không phải bàn rồi",positive,shipping_delivery,true,seller_service,free_text_review,real_review
252,tốt đúng hàng nguyên seal kèm hóa đơn bảo hành chính hãng mỗi tội ship lâu quá. tích tiền cả năm mới dám mua,positive,device_performance,true,product_quality,shopee_template_review,real_review
253,okhông okhông hàng chính hãng sản phẩm okhông giao hàng nhanh,positive,product_quality,true,shipping_delivery,shopee_template_review,real_review
254,"hàng okhông , shop ship nhanh tư vấn nhiệt tình , nên mua của shop này nha mọi người , sẽ tiếp tục ủng hộ",positive,seller_service,true,product_quality,free_text_review,real_review
255,"sản phẩm rất xinh đẹp tuyệt vời, tôi không thể trông đợi gì hơn. cảm ơn nhà cung cấp, nhà sản xuất, cảm ơn người bán hàng, cảm ơn sàn thương mại điện tử, cảm ơn người vận chuyển để tôi có cơ hội dùng sản phẩm tốt như thế này. hàng đóng gói rất đẹp. quả nhiên người bán đã gửi gắm rất nhiều tâm tư và tình cảm trong lúc gói hàng. hộp không có dấu hiệu bị móp, chứng tỏ bộ phận vận chuyển đã nâng như nâng trứng, hứng như hứng hoa. xin nghiêng mình cảm ơn vì tất cả. thời gian vận chuyển rất hợp lí. tôi đã đặt hàng với tâm thế hào hứng chờ đợi để được trải nghiệm sản phẩm và tôi không hề bị chờ mỏi cổ. có thể thấy bên vận chuyển không quản ngại thời tiết và đường xá xa xôi để đưa sản phẩm cho tôi trong thời gian ngắn nhất",positive,packaging,true,product_quality,free_text_review,real_review
256,"sản phẩm này rất tuyệt vời! chất lượng cao, thiết kế đẹp, giá cả hợp lý. tôi rất hài lòng với mua sắm này!",positive,product_quality,true,size_fit,free_text_review,real_review
257,"hàng nhận đúng với miêu tả, đủ số lượng, shop chuẩn bị hàng nhanh, đóng gói cẩn thận, giá ổn áp...sẽ đặt lại",positive,wrong_missing_item,true,product_quality,free_text_review,real_review
258,hiệu năng lướt rất mượt camera sắc nét màn hình cầm vừa tay không sợ rớt rất ưng ý với san phẩm,positive,camera_performance,true,product_quality,shopee_template_review,real_review
259,"ta nói shop giao hàng nhanh lắm luôn ý đặt hôm qua này đã nhận được hàng rồi ,màu xanh này có vẻ nhạt hơn so với mkhông nghĩ nhưng mkhông lại thích v hơn ,ảnh mkhông chụp lúc quay video bốc hàng luôn nên chưa bóc seal nè đỉnh lắm nhé",positive,camera_performance,true,color_design,free_text_review,real_review
260,hàng bản mỹ chứ không phải vn/a. không giới thiệu hay mô tả rõ ràng khiến người mua nhầm lẫn vietell store chỉ bán 100% bản iphone việt nam,negative,product_quality,false,,free_text_review,real_review
261,shop giao nhanh. đóng gói cẩn thận. ủng hộ shop. khá ưng ý với dịch vụ,positive,shipping_delivery,true,packaging,free_text_review,real_review
262,giao hàng nhanh chóng và đóng gói cẩn thận sẽ tiếp tục ủng hộ shop nhé,positive,shipping_delivery,true,packaging,free_text_review,real_review
263,"hiệu năng ok. dùng mượt chụp ảnh nét. đẹp màn hình sắc nét, màu đẹp đẹp. okhông nhé. săn sale giá rẻ",positive,price_value,true,product_quality,shopee_template_review,real_review
264,hình ảnh chỉ mang tính chất nhận su shop đóng gói nhanh nhưng shipper giao hơi chậm cho shop 5 sao,positive,shipping_delivery,true,product_quality,free_text_review,real_review
265,"trộm vía lần đầu điện thoại qua sàn, mặc dù đặt khá muộn cận tết nhưng vẫn nhận được hàng sớm, shipper cẩn thận chu đáo",positive,shipping_delivery,true,product_quality,free_text_review,real_review
266,"hiệu năng nhanh đẹp màn hình qua đẹp tiểu phiên này thoạt nhìn không chút nào ấn tượng, nhưng nghe lục túc nói mỹ phụ đầu bạc không muốn cho mượn, có thể thấy được vật ấy rất quý hiếm",positive,audio_quality,true,product_quality,shopee_template_review,real_review
267,"shop giao hàng nhanh. dùng 1 tháng thấy ổn, có một hôm bị tụt pin 10% qua đêm. hôm sau mình tắt nguồn qua đêm, thì thấy pin còn nguyên",positive,battery_charging,true,material_comfort,free_text_review,real_review
268,hình ảnh chỉ mang tính chất nhận xu vì lười chụp hình nên để tạm nhé. người mua là người thật chứ không phải bot. đóng gói ok,positive,camera_performance,true,product_quality,free_text_review,real_review
269,"hiệu năng ổn tốt màn hình okhông ban đầu cũng hơi lo vì giá rẻ nhưng nhận hàng thấy khá bất ngờ. chất lượng tốt hơn mong đợi, dùng mượt và ổn định. đóng gói gọn gàng, không bị hư hỏng. nói chung rất hài lòng, đáng để thử",positive,damaged_defective,true,product_quality,shopee_template_review,real_review
270,mượt mà quay đẹp rõ nét màn hình màu đẹp sắc nét,positive,device_performance,true,color_design,shopee_template_review,real_review
271,"máy mình đã sử dụng được gần 2 tuần, trước mắt không gặp vấn đề gì, dùng mượt mà",positive,device_performance,false,,free_text_review,real_review
272,hiệu năng nhanh mạnh tốt chất lượng cao quay phim nét màn hình màn hình oled đẹp giao hàng nhanh máy đẹp chất lượng sẽ ủng hộ shop,positive,product_quality,true,size_fit,shopee_template_review,real_review
273,"đẹp tốt de trai nghiem da quy khach huy thanh cong goi a10. gia cuoc su đúng dich vu thoai, sms, data theo goi cuoc co ban ma quy khach dang su đúng. quy khach vui long dang ky c",positive,color_design,true,product_quality,shopee_template_review,real_review
274,mua của viettel store nên thấy cũng yên tâm có hoá đơn giao hàng cũng nhanh,positive,device_performance,true,shipping_delivery,free_text_review,real_review
275,"tốt nhiều sản phẩm giá tốt được lựa chọn với số lượng lớn, giảm giá siêu thấp, nhiều kiểu dáng xin vui lòng nhấp vào để xem cửa hàng",positive,price_value,true,color_design,shopee_template_review,real_review
276,"okhông ngon nghẻ, giao hàng tốt, chất lượng tốt, okhông mọi thứ tốt,! dn ndndnkd",positive,product_quality,true,shipping_delivery,free_text_review,real_review
277,hiệu năng new nha hafng chaats luownhj rox nets sawn gias rer màn hình ddepj không có điểm gì để chê vì mua quá nhiều lần rồi 10 điểm cho shopp,positive,general_feedback,false,,shopee_template_review,real_review
278,"e săn ngày 10/12 giá là 36.290không được hoàn 200không xu nữa, mọi người tham khảo giá để mua nhe",positive,price_value,false,,free_text_review,real_review
279,hàng không bị lỗi. quay video lại giao hàng để checkhông trước cẩn thận. không biết pin ntn có tuột nhanh không,neutral,damaged_defective,true,shipping_delivery,free_text_review,real_review
280,"đã mua lần 2 tại shop, mọi việc diễn biến khá suôn sẻ, shop đóng hàng, niêm phong rất có tâm",positive,product_quality,true,material_comfort,free_text_review,real_review
281,hiệu năng order 10 ngay nhưng giao hàng cực nhanh chỉ trong 3-5 ngày. hàng chuẩn chính hãng vna,positive,shipping_delivery,true,product_quality,free_text_review,real_review
282,đóng gói sản phẩm cẩn thận. shop phục vụ tốt. nhìn chung nhìn mẫu mã bên ngoài tốt. còn chất lượng thì để dùng mới biết ntn,positive,product_quality,true,packaging,free_text_review,real_review
283,"sản phẩm chính hãng , đã mua và ủng hộ shop nhiều ạ , cảm ơn shop",positive,product_quality,true,seller_service,free_text_review,real_review
284,"uy tín, giao hàng nhanh, bọc hàng kỹ. đặ htrc mà hsau nhận được luôn rồi",positive,shipping_delivery,true,packaging,free_text_review,real_review
285,"chất lượng sản phẩm đúng mô tả , tính năng nồi bật .cho shop 5 sao , sẽ tiếp tục ủng hộ shop",positive,product_quality,false,,free_text_review,real_review
286,"om tốt màn hình đẹp chào hè rực rỡ tại sun world hà nam thiên đường giải nhiệt ngay giữa lòng đô thị! sóng nước sôi động trò chơi đỉnh cao check-in sống ảo cực chất chỉ cách trung tâm phủ lý vài phút, cư dân sun urban city tận hưởng đặc quyền resort mỗi ngày",positive,general_feedback,true,product_quality,shopee_template_review,real_review
287,"on tốt màn hình đẹp chào hè rực rỡ tại sun world hà nam thiên đường giải nhiệt ngay giữa lòng đô thị! sóng nước sôi động trò chơi đỉnh cao check-in sống ảo cực chất chỉ cách trung tâm phủ lý vài phút, cư dân sun urban city tận hưởng đặc quyền resort mỗi ngày",positive,general_feedback,true,product_quality,shopee_template_review,real_review
288,"giao hàng nhanh, săn sale nhưng giá cũng không thơm lắm, chát lượng máy thì không phải bàn",positive,price_value,true,product_quality,free_text_review,real_review
289,"lần đầu mua trên shop mình thấy shop uy tín và nhiệt tình lắm nha . được giảm giá nữa , mọi người nên mua nhaa",positive,price_value,true,seller_service,free_text_review,real_review
290,"hiệu năng toc do xu ly rat nhanh chat luong anh chup đẹp săn sale giá khá tốt. shop kích hoạt bảo hành khi gửi nên lúc nhận hàng bị quá 1 ngày. giao không nhanh lắm, shop không hỗ trợ xuất hoá đơn. máy đời cao, cầm nhẹ và cấu hình cao!",positive,price_value,true,product_quality,shopee_template_review,real_review
291,chỉ nên mua tại store thôi quay clip không kikp nhìn thấy . đến lúc tắt rồi thì ra tận 3 vết quanh máy,negative,damaged_defective,false,,free_text_review,real_review
292,"đã nhận được hàng, chúc shop đông khách sẽ còn ủng hộ dài lâu khi có nhu cầu, hihihi , giao nhanh chóng, hìh ảnh manv tính chất minh hoạ",positive,camera_performance,true,shipping_delivery,free_text_review,real_review
293,"điện thoại đẹp giao nhanh, giá rẻ, dùng pin tụt hơi nhanh xíuuu",positive,battery_charging,true,price_value,free_text_review,real_review
294,"màn hình màn hình sắc nét chân thật, sản phẩm chính hãng, shop tư vấn nhiệt tình",positive,seller_service,false,,free_text_review,real_review
295,"hiệu năng muot sac net màn hình sac net thời gian giao hàng nhanh, tuy nhiên sau khi mở máy ngoại quan bị 3 vết dăm, rất buồn vì máy không được đẹp keng, hi vọng sau thời gian dùng sẽ ổn",negative,shipping_delivery,true,product_quality,shopee_template_review,real_review
296,phù hợp với giá tiền nghe giá hợp với sản phẩm tuy vậy dây sạc thì để cong thời gian quá lâu hay sao ấy. khi mở dây ra dù đã cố để cho thẳng rồi sau đó mới sạc nhưng dây sạc không vào điện với hộp sạc bởi vậy tui phải lấy dây của tui để thay vào dây sạc có sẵn trong hộp 1 t,negative,battery_charging,true,price_value,shopee_template_review,real_review
297,"tạm không có - ưu cổng sạc type-c đẹp, nhỏ, pin trâu nút trên tai nghe là cảm ứng có seal rõ ràng, đóng gói kĩ - nhược đeo đau tai, đeo như bị vô nước tai ý, khó chịu lắm nút cảm ứng cực kì delay không có chức năng tăng giảm âm lượng giá gốc thấy đắt không nên mua, sale thì ổn nha 2 hình cuối để mọi người tự suy luận nha",negative,audio_quality,true,product_quality,shopee_template_review,real_review
298,"sau 5 ngày sử dụng mình xin được đánh giá lại 1- kết nối khá nhanh. 2- có thể nghe 1 tai và 1 tai sạc thoải mái giúp nghe được nhiều thời gian hơn. 3- cảm nhận cá nhân nghe khá nhỏ mình nghe mức 70-80% 4- sạc đầy tai màu trắng, pin yếu màu đỏ như ảnh. 4 p",negative,battery_charging,true,color_design,free_text_review,real_review
299,"ổn chống ồn, thiết kế lạ, pin tốt mới đầu xài ngon nha, vừa chống ồn vừa pin lâu mà âm thanh ngon nữa. nhm xài được 1 tháng đang thấy có vấn đề là hơi dựt dựt với hay tự tít tắt nhạc không hỉu sao. nch tiền nào của nấy hui",negative,connectivity_bluetooth,true,product_quality,shopee_template_review,real_review
300,"đóng gói cẩn thận đẹp trung bình điểm đáng khen đó em này là đóng gói hộp khá là dày dặn, đẹp, có hướng, dẫn nhãn dán. mình đọc đánh giá thì thấy có một số bạn là bảo âm thanh nhỏ thì mình hoàn toàn thấy là nó không có nhỏ nha, chạy xe máy bật max âm thanh là không nghe tiếng động cơ xe luôn ấy chứ nhỏ gì. mình thấy khi nhấn vào mặt tai nghe thì nó có chức năng dừng phát, chuyển tiếp video thì mình thấy khá là thông minh chỉ sử dụng bên youtube . mình thấy khuyết điểm của em này đó là mình đã sạc pin từ sáng cho đến trưa nhưng khi mình nghe tầm được 30 phút hay là một tiếng thì bên tai nghe bên trái nó kêu tút tút rồi ngắt kết nối. mình và ứng dụng coi thì thấy tai nghe bên trái còn 16% lúc nào cx dưới 20% , mặc dù mình sạc khá lâu. trên app thì mình thấy nó báo pin bị sai lúc thì 96% để lại vào hợp rồi lấy ra lại thì lại còn 67%, không bt khi nào hết pin khi nào đầy luôn. không chỉ là pin bị sai mà mình nghe khoảng một lúc thì tự nhiên nó lại tự động bị ngắt kết nối mặc dù còn 60-70 mấy % luôn mình không hiểu là bị gì nữa. với giá 289không thì mình nghĩ bỏ thêm vài chục mua loại khác sẽ tốt hơn",negative,battery_charging,true,product_quality,shopee_template_review,real_review
301,"sản phẩm okie, màu dễ cưng, bao bì sang xịn. nhưng mà đeo lâu hơi đau tai. với cái vụ hiển thị pin cũng kỳ kỳ giống như các bạn khác đánh giá. update xài chưa được 1 tháng, chưa tới 5 lần mà hư lun cái tai nghe bên trái. pin thì sạc cỡ nào vẫn hiện đỏ.",negative,damaged_defective,true,product_quality,free_text_review,real_review
302,chất lương thì okhông nhưng giao hàng cực lâu.... hơn 2 tháng .... định không nhận hàng nữa rồi cơ. 2 t t,negative,shipping_delivery,true,product_quality,free_text_review,real_review
303,"ưu điểm nhỏ nhắn xinh xắn, màu ngọt như hình. kết nối nhạy, xài pin lâu nhược điểm âm thanh nhỏ dù bật maximum, âm thanh không được trong, không được êmm. dùng được cỡ tgian bị vấn đề kết nối không nhạy. khó khăn trong việc kết nối kết luận tạm được 1 p",negative,connectivity_bluetooth,true,color_design,free_text_review,real_review
304,"kết nối chập chờn, kết nối từ đt chỉ tìm thấy 1 bên tai. không kết nối được tai còn lại. ngoại hình đẹp. hộp sạc hít nam châm không lo rơi tai nghe. pin lên xuống thất thường. nhận hàng được 1 tuần nhưng chưa khi nào kết nối được cả 2 tai nên không biết pin tối đa bao lâu",negative,connectivity_bluetooth,true,product_quality,free_text_review,real_review
305,"giao hàng khá nhanh, chất lượng tai nghe khá tốt, dùng được 4 ngày t mới đánh giá, trong thời gian dùng t nghe tiếng nhạc bị rè 2 lần nhưng đổi sang bài khác thì nó trở lại bình thường. tự ý nhảy bài có thể do t chạm vào cảm ứng nên nó nhảy. cảm ứng lúc ăn lúc không. đơn về là nhắn tin với sốp không được nữa, nó hiện lên bị lỗi, là bị chặn rồi đó hả?",negative,audio_quality,true,product_quality,free_text_review,real_review
306,"chất lượng tương xứng với giá tiền. mình nghe thấy âm lượng nhỏ, nghe 15-20 là thấy hơi đau tai. mới mua thì 1 bên không sử dụng được rồi. độ nhạy cũng không tốt lắm, vẫn nên mua 1 cái khác đắt 1 tí mà chất lượng hơn, như thế tiết kiệm hơn á.",negative,audio_quality,true,product_quality,free_text_review,real_review
307,"giao nhanh, săn được với giá 18không nhưng mà nghe được thời gian đầu rất okhông còn thời gian sau kết nối không vào, chỉ nghe được 1 bên rất chán",negative,connectivity_bluetooth,true,product_quality,free_text_review,real_review
